gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5930569,0.5930569,0.5,0.22309333,0.02
1,0.610526,0.610526,0.54324734,0.34805927,0.02447508
2,0.62713856,0.62713856,0.537092,0.44968247,0.028926626
3,0.6349294,0.6349294,0.5542571,0.48167554,0.031547043
4,0.6552257,0.6552257,0.57731956,0.47509816,0.031983696
5,0.6552257,0.6552257,0.57731956,0.47414285,0.034107827
6,0.6552257,0.6552257,0.57731956,0.46585023,0.035407644
7,0.6552257,0.6552257,0.57731956,0.47757185,0.036342837
8,0.6552257,0.6552257,0.57731956,0.47060445,0.040616877
9,0.6712626,0.6712626,0.5960912,0.4859858,0.04261501
10,0.6712626,0.6712626,0.5960912,0.48943383,0.04292443
11,0.6712626,0.6712626,0.5960912,0.4932408,0.04502531
12,0.7165977,0.7165977,0.6167076,0.480411,0.046892714
13,0.7165977,0.7165977,0.6167076,0.48284966,0.048331447
14,0.7165977,0.7165977,0.6167076,0.446498,0.050412178
15,0.7165977,0.7165977,0.6167076,0.48151278,0.056123283
16,0.7165977,0.7165977,0.6167076,0.48551264,0.052106913
17,0.7165977,0.7165977,0.6167076,0.4594262,0.052470174
18,0.72223765,0.72223765,0.6273063,0.47607955,0.050034486
19,0.72223765,0.72223765,0.6273063,0.47085226,0.047189023
20,0.72223765,0.72223765,0.6273063,0.49106407,0.047455702
21,0.72223765,0.72223765,0.6273063,0.50472593,0.046655808
22,0.7534228,0.7534228,0.64120054,0.50400716,0.04814792
23,0.7534228,0.7534228,0.64120054,0.4698349,0.047172893
24,0.7534228,0.7534228,0.64120054,0.48590255,0.048098728
25,0.7534228,0.7534228,0.64120054,0.50245804,0.04815293
26,0.7534228,0.7534228,0.64120054,0.49391708,0.045616146
27,0.7534228,0.7534228,0.64120054,0.501564,0.048432704
28,0.7534228,0.7534228,0.64120054,0.5067092,0.047869314
29,0.7534228,0.7534228,0.64120054,0.5088077,0.043632247
30,0.7534228,0.7534228,0.64120054,0.5306235,0.043870363
31,0.7534228,0.7534228,0.64120054,0.53471315,0.047110576
32,0.7876753,0.7876753,0.696793,0.5233724,0.047744133
33,0.7876753,0.7876753,0.696793,0.51357657,0.046885055
34,0.7876753,0.7876753,0.696793,0.5252945,0.049020536
35,0.7876753,0.7876753,0.696793,0.50251764,0.050655253
36,0.7876753,0.7876753,0.696793,0.52040595,0.049405143
37,0.7876753,0.7876753,0.696793,0.5263644,0.05221299
38,0.7876753,0.7876753,0.696793,0.5248402,0.05180042
39,0.7876753,0.7876753,0.696793,0.5297459,0.0507523
40,0.7876753,0.7876753,0.696793,0.5306347,0.052204855
41,0.7876753,0.7876753,0.696793,0.5188012,0.05541034
42,0.7876753,0.7876753,0.696793,0.5267075,0.0573026
43,0.7876753,0.7876753,0.696793,0.48946044,0.055601303
44,0.7876753,0.7876753,0.696793,0.5187195,0.052983817
45,0.7876753,0.7876753,0.696793,0.528317,0.053876985
46,0.80037,0.80037,0.72282606,0.53137803,0.051566556
47,0.80037,0.80037,0.72282606,0.53425306,0.053078514
48,0.80037,0.80037,0.72282606,0.5325966,0.0531144
49,0.80037,0.80037,0.72282606,0.5341467,0.050514147
50,0.80037,0.80037,0.72282606,0.5350285,0.048789278
51,0.80037,0.80037,0.72282606,0.5478184,0.04650023
52,0.80037,0.80037,0.72282606,0.54018134,0.046654854
53,0.80037,0.80037,0.72282606,0.5281311,0.04764983
54,0.80037,0.80037,0.72282606,0.53363127,0.05279446
55,0.80037,0.80037,0.72282606,0.5328588,0.051130954
56,0.80037,0.80037,0.72282606,0.54088724,0.053717345
57,0.80037,0.80037,0.72282606,0.52883875,0.05329238
58,0.80037,0.80037,0.72282606,0.52603996,0.05232454
59,0.80037,0.80037,0.72282606,0.5308538,0.05253753
60,0.80037,0.80037,0.72282606,0.5208122,0.050824013
61,0.80037,0.80037,0.72282606,0.53476804,0.05354296
62,0.80037,0.80037,0.72282606,0.54236984,0.049836162
63,0.80037,0.80037,0.72282606,0.5645171,0.048019025
64,0.8044995,0.8044995,0.7104895,0.5744238,0.05109963
65,0.8044995,0.8044995,0.7104895,0.5672544,0.05257643
66,0.8044995,0.8044995,0.7104895,0.5463466,0.05276509
67,0.8044995,0.8044995,0.7104895,0.5430852,0.052515756
68,0.8044995,0.8044995,0.7104895,0.5507095,0.05027822
69,0.8044995,0.8044995,0.7104895,0.54870814,0.049014173
70,0.8044995,0.8044995,0.7104895,0.56253135,0.04800618
71,0.8044995,0.8044995,0.7104895,0.56159395,0.04835474
72,0.8044995,0.8044995,0.7104895,0.55350965,0.049642686
73,0.8044995,0.8044995,0.7104895,0.5577887,0.0474284
74,0.8044995,0.8044995,0.7104895,0.55215883,0.046993084
75,0.8044995,0.8044995,0.7104895,0.5638781,0.046133395
76,0.8044995,0.8044995,0.7104895,0.56910956,0.043886993
77,0.85982394,0.85982394,0.81534094,0.5760952,0.044877436
78,0.85982394,0.85982394,0.81534094,0.57231754,0.04481867
79,0.85982394,0.85982394,0.81534094,0.58088964,0.04420495
80,0.85982394,0.85982394,0.81534094,0.5578263,0.045416865
81,0.85982394,0.85982394,0.81534094,0.57349586,0.04956641
