gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.87369233,0.40376815,0.3567134,0.70402247,0.02
1,0.8759332,0.55443597,0.4789644,0.801419,0.02423584
2,0.8880583,0.6443384,0.56478405,0.85061216,0.027653197
3,0.8880583,0.6443384,0.56478405,0.8564214,0.03142428
4,0.8880583,0.6443384,0.56478405,0.8650668,0.033967644
5,0.8880583,0.6443384,0.56478405,0.8666249,0.03556317
6,0.8881327,0.64648616,0.5714286,0.8692049,0.035689678
7,0.8881327,0.64648616,0.5714286,0.8654541,0.035457123
8,0.8929202,0.61731756,0.5611511,0.86757386,0.038336385
9,0.8929202,0.61731756,0.5611511,0.8698144,0.038500927
10,0.8929202,0.61731756,0.5611511,0.86765075,0.04009867
11,0.8929202,0.61731756,0.5611511,0.86900854,0.0390608
12,0.8929202,0.61731756,0.5611511,0.8656617,0.04269992
13,0.8929202,0.61731756,0.5611511,0.86082274,0.0461932
14,0.8929202,0.61731756,0.5611511,0.86905897,0.046582717
15,0.8929202,0.61731756,0.5611511,0.8697258,0.04456836
16,0.8929202,0.61731756,0.5611511,0.86903054,0.04562434
17,0.8929202,0.61731756,0.5611511,0.86736137,0.048502415
18,0.8929202,0.61731756,0.5611511,0.8688649,0.04910063
19,0.8929202,0.61731756,0.5611511,0.8695005,0.049386628
20,0.8929202,0.61731756,0.5611511,0.86591256,0.051605467
21,0.8929202,0.61731756,0.5611511,0.86554426,0.052283037
22,0.8929202,0.61731756,0.5611511,0.8673201,0.0520635
23,0.8929202,0.61731756,0.5611511,0.8712791,0.052061677
24,0.8929202,0.61731756,0.5611511,0.8672993,0.047514915
25,0.8929202,0.61731756,0.5611511,0.8671386,0.047382407
26,0.8929202,0.61731756,0.5611511,0.8636379,0.04601493
27,0.8929202,0.61731756,0.5611511,0.87132645,0.047072746
28,0.8929202,0.61731756,0.5611511,0.8725584,0.047636863
29,0.8929202,0.61731756,0.5611511,0.869912,0.0476931
30,0.8929202,0.61731756,0.5611511,0.8738053,0.049334854
31,0.8929202,0.61731756,0.5611511,0.87233025,0.0472921
32,0.8929202,0.61731756,0.5611511,0.8689885,0.05190056
33,0.8929202,0.61731756,0.5611511,0.87109244,0.053040907
34,0.8929202,0.61731756,0.5611511,0.8722536,0.051062007
35,0.8929202,0.61731756,0.5611511,0.87099874,0.050603915
36,0.8929202,0.61731756,0.5611511,0.87292254,0.05183411
37,0.8929202,0.61731756,0.5611511,0.87012815,0.050358973
38,0.8929202,0.61731756,0.5611511,0.8702169,0.049025055
39,0.8929202,0.61731756,0.5611511,0.8720297,0.046524864
40,0.8929202,0.61731756,0.5611511,0.86920005,0.045703303
41,0.8929202,0.61731756,0.5611511,0.87195563,0.04614823
42,0.8929202,0.61731756,0.5611511,0.87049377,0.044423662
43,0.8929202,0.61731756,0.5611511,0.8721581,0.04259621
44,0.8929202,0.61731756,0.5611511,0.87220436,0.04220267
45,0.8929202,0.61731756,0.5611511,0.87228894,0.042855624
46,0.8929202,0.61731756,0.5611511,0.8721946,0.04468641
47,0.8929202,0.61731756,0.5611511,0.8721332,0.044876337
48,0.8929202,0.61731756,0.5611511,0.8690241,0.04630295
49,0.8929202,0.61731756,0.5611511,0.8728227,0.046156973
50,0.8929202,0.61731756,0.5611511,0.86734366,0.04576581
51,0.8929202,0.61731756,0.5611511,0.87221885,0.04734478
52,0.8929202,0.61731756,0.5611511,0.87064433,0.0490354
53,0.8929202,0.61731756,0.5611511,0.87080693,0.04821438
54,0.8929202,0.61731756,0.5611511,0.86962724,0.048869107
55,0.8929202,0.61731756,0.5611511,0.8715054,0.047744438
56,0.8929202,0.61731756,0.5611511,0.8719337,0.047256634
57,0.8929202,0.61731756,0.5611511,0.8703501,0.046456713
58,0.8929202,0.61731756,0.5611511,0.8725795,0.04684847
59,0.8929202,0.61731756,0.5611511,0.8722869,0.046290446
60,0.8929202,0.61731756,0.5611511,0.8716382,0.047133457
61,0.8929202,0.61731756,0.5611511,0.8709853,0.044988275
62,0.8929202,0.61731756,0.5611511,0.87335414,0.04684767
63,0.8929202,0.61731756,0.5611511,0.87173724,0.047603812
64,0.8929202,0.61731756,0.5611511,0.875204,0.045866225
65,0.8929202,0.61731756,0.5611511,0.8744199,0.045120608
66,0.8929202,0.61731756,0.5611511,0.875603,0.04420272
67,0.8929202,0.61731756,0.5611511,0.8724038,0.04359284
68,0.8929202,0.61731756,0.5611511,0.8712828,0.04459316
69,0.8929202,0.61731756,0.5611511,0.8722055,0.04384157
70,0.8929202,0.61731756,0.5611511,0.8718512,0.04436578
71,0.8929202,0.61731756,0.5611511,0.8727634,0.04514186
72,0.8929202,0.61731756,0.5611511,0.87272394,0.044186108
73,0.8929202,0.61731756,0.5611511,0.8698731,0.04526651
74,0.8929202,0.61731756,0.5611511,0.87039113,0.047985382
75,0.8929202,0.61731756,0.5611511,0.87143064,0.048430476
76,0.8929202,0.61731756,0.5611511,0.86973596,0.050204612
77,0.8929202,0.61731756,0.5611511,0.87182623,0.052942697
78,0.8929202,0.61731756,0.5611511,0.87119675,0.053695537
79,0.8929202,0.61731756,0.5611511,0.87171346,0.04956561
80,0.8929202,0.61731756,0.5611511,0.87027794,0.046207823
81,0.8929202,0.61731756,0.5611511,0.87176645,0.046595197
82,0.8929202,0.61731756,0.5611511,0.87144333,0.04884939
83,0.8929202,0.61731756,0.5611511,0.86797416,0.04950229
84,0.8929202,0.61731756,0.5611511,0.8698742,0.049942553
85,0.8929202,0.61731756,0.5611511,0.87142146,0.05015714
86,0.8929202,0.61731756,0.5611511,0.867648,0.050522134
87,0.8929202,0.61731756,0.5611511,0.8691943,0.04793791
88,0.8929202,0.61731756,0.5611511,0.86638933,0.045986213
89,0.8929202,0.61731756,0.5611511,0.8683734,0.04659491
90,0.8929202,0.61731756,0.5611511,0.8694679,0.043639332
91,0.8929202,0.61731756,0.5611511,0.8708796,0.04403584
92,0.8929202,0.61731756,0.5611511,0.86988723,0.04592643
93,0.8929202,0.61731756,0.5611511,0.86821496,0.045988906
94,0.8929202,0.61731756,0.5611511,0.86981195,0.044596665
