gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5777671,0.5777671,0.47990257,0.24255005,0.02
1,0.60792637,0.60792637,0.49438202,0.39865845,0.0497
2,0.6255494,0.6255494,0.5283019,0.4353403,0.05
3,0.6794831,0.6794831,0.5766017,0.46794343,0.05
4,0.6794831,0.6794831,0.5766017,0.48223212,0.05
5,0.6794831,0.6794831,0.5766017,0.47805694,0.05
6,0.6794831,0.6794831,0.5766017,0.49661124,0.05
7,0.6794831,0.6794831,0.5766017,0.47652233,0.05
8,0.6794831,0.6794831,0.5766017,0.5030943,0.05
9,0.6794831,0.6794831,0.5766017,0.5175104,0.05
10,0.6794831,0.6794831,0.5766017,0.51435494,0.05
11,0.6794831,0.6794831,0.5766017,0.50211924,0.05
12,0.6794831,0.6794831,0.5766017,0.5070209,0.05
13,0.6794831,0.6794831,0.5766017,0.50910825,0.05
14,0.6794831,0.6794831,0.5766017,0.5219245,0.05
15,0.6794831,0.6794831,0.5766017,0.50824606,0.05
16,0.6794831,0.6794831,0.5766017,0.50555974,0.05
17,0.6794831,0.6794831,0.5766017,0.5126131,0.05
18,0.6794831,0.6794831,0.5766017,0.49605507,0.05
19,0.6794831,0.6794831,0.5766017,0.5172713,0.05
20,0.7106288,0.7106288,0.62158954,0.52586794,0.05
21,0.7106288,0.7106288,0.62158954,0.5035862,0.05
22,0.7106288,0.7106288,0.62158954,0.5112252,0.05
23,0.7106288,0.7106288,0.62158954,0.51177377,0.05
24,0.7106288,0.7106288,0.62158954,0.5112462,0.05
25,0.7106288,0.7106288,0.62158954,0.5166012,0.05
26,0.7106288,0.7106288,0.62158954,0.5158756,0.05
27,0.7106288,0.7106288,0.62158954,0.5148841,0.05
28,0.7106288,0.7106288,0.62158954,0.5167085,0.05
29,0.7106288,0.7106288,0.62158954,0.5072454,0.05
30,0.7106288,0.7106288,0.62158954,0.5059479,0.05
31,0.7106288,0.7106288,0.62158954,0.5201598,0.05
32,0.7106288,0.7106288,0.62158954,0.50127196,0.05
33,0.7106288,0.7106288,0.62158954,0.52198905,0.05
34,0.7106288,0.7106288,0.62158954,0.50528795,0.05
35,0.7106288,0.7106288,0.62158954,0.501161,0.05
36,0.7106288,0.7106288,0.62158954,0.52301335,0.05
37,0.7106288,0.7106288,0.62158954,0.50557786,0.05
38,0.7106288,0.7106288,0.62158954,0.5094508,0.05
39,0.7106288,0.7106288,0.62158954,0.49627915,0.05
40,0.7106288,0.7106288,0.62158954,0.5086729,0.05
41,0.7106288,0.7106288,0.62158954,0.5263123,0.05
42,0.7106288,0.7106288,0.62158954,0.51655155,0.05
43,0.7106288,0.7106288,0.62158954,0.5177245,0.05
44,0.7106288,0.7106288,0.62158954,0.49437508,0.05
45,0.7106288,0.7106288,0.62158954,0.50077,0.05
46,0.7106288,0.7106288,0.62158954,0.5054272,0.05
47,0.7106288,0.7106288,0.62158954,0.51443535,0.05
48,0.7106288,0.7106288,0.62158954,0.5281925,0.05
49,0.7106288,0.7106288,0.62158954,0.5326812,0.05
50,0.7106288,0.7106288,0.62158954,0.52048564,0.05
51,0.7106288,0.7106288,0.62158954,0.5243232,0.05
52,0.7106288,0.7106288,0.62158954,0.54005563,0.05
53,0.72265345,0.72265345,0.61612517,0.52657586,0.05
54,0.72265345,0.72265345,0.61612517,0.51115686,0.05
55,0.72265345,0.72265345,0.61612517,0.52190053,0.05
56,0.72265345,0.72265345,0.61612517,0.52384824,0.05
57,0.72265345,0.72265345,0.61612517,0.5330011,0.05
58,0.72265345,0.72265345,0.61612517,0.5200185,0.05
59,0.73573565,0.73573565,0.65311307,0.53885156,0.05
