gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.6276458,0.6276458,0.53801167,0.23517638,0.02
1,0.6276458,0.6276458,0.53801167,0.29840133,0.02456436
2,0.6276458,0.6276458,0.53801167,0.36114106,0.028642705
3,0.6276458,0.6276458,0.53801167,0.38766122,0.031846303
4,0.6276458,0.6276458,0.53801167,0.42837083,0.03481679
5,0.64302826,0.64302826,0.5434243,0.43980393,0.037562113
6,0.64302826,0.64302826,0.5434243,0.44872424,0.037475143
7,0.64302826,0.64302826,0.5434243,0.4594886,0.039577045
8,0.64302826,0.64302826,0.5434243,0.44911456,0.038722564
9,0.6826273,0.6826273,0.59383035,0.45070523,0.041483875
10,0.68332344,0.68332344,0.61876833,0.47862804,0.04167431
11,0.6983929,0.6983929,0.6188851,0.47035512,0.043515965
12,0.6983929,0.6983929,0.6188851,0.4635837,0.04580553
13,0.6983929,0.6983929,0.6188851,0.47954214,0.046105046
14,0.6983929,0.6983929,0.6188851,0.47858655,0.044868
15,0.6983929,0.6983929,0.6188851,0.47134018,0.04644597
16,0.6983929,0.6983929,0.6188851,0.46387088,0.04665462
17,0.7936839,0.7936839,0.7384988,0.46570206,0.04832877
18,0.7936839,0.7936839,0.7384988,0.4702183,0.04816926
19,0.7936839,0.7936839,0.7384988,0.46047905,0.049798857
20,0.7936839,0.7936839,0.7384988,0.46244344,0.049629547
21,0.7936839,0.7936839,0.7384988,0.44324386,0.050942477
22,0.7936839,0.7936839,0.7384988,0.46403018,0.05072624
23,0.7936839,0.7936839,0.7384988,0.48265553,0.04966605
24,0.7936839,0.7936839,0.7384988,0.48153996,0.050133277
25,0.7936839,0.7936839,0.7384988,0.47686866,0.0507279
26,0.7936839,0.7936839,0.7384988,0.44478652,0.051124193
27,0.7936839,0.7936839,0.7384988,0.45915648,0.051036812
28,0.7936839,0.7936839,0.7384988,0.46607307,0.053208962
29,0.7936839,0.7936839,0.7384988,0.44381645,0.05424701
30,0.7936839,0.7936839,0.7384988,0.46861485,0.05430722
31,0.7936839,0.7936839,0.7384988,0.46536908,0.052474387
32,0.7936839,0.7936839,0.7384988,0.46205035,0.051874585
33,0.7936839,0.7936839,0.7384988,0.4708327,0.053639423
34,0.7936839,0.7936839,0.7384988,0.46383968,0.05461126
35,0.7936839,0.7936839,0.7384988,0.4682104,0.055959888
36,0.7936839,0.7936839,0.7384988,0.45739746,0.056240443
37,0.7936839,0.7936839,0.7384988,0.47017488,0.056951478
38,0.7936839,0.7936839,0.7384988,0.48108187,0.056457285
39,0.7936839,0.7936839,0.7384988,0.48148102,0.054980993
40,0.8338407,0.8338407,0.7846154,0.4818693,0.05519356
41,0.8338407,0.8338407,0.7846154,0.47968248,0.056417298
42,0.8338407,0.8338407,0.7846154,0.47953278,0.055370722
43,0.8338407,0.8338407,0.7846154,0.4734276,0.05329654
44,0.8338407,0.8338407,0.7846154,0.48323536,0.056163866
45,0.8338407,0.8338407,0.7846154,0.47020397,0.055143703
46,0.8338407,0.8338407,0.7846154,0.46059674,0.057973523
47,0.8338407,0.8338407,0.7846154,0.48016083,0.05518975
48,0.8338407,0.8338407,0.7846154,0.47405422,0.054171722
49,0.8338407,0.8338407,0.7846154,0.48121944,0.05351119
50,0.8338407,0.8338407,0.7846154,0.49778065,0.05420926
51,0.8338407,0.8338407,0.7846154,0.48899204,0.054733686
52,0.8338407,0.8338407,0.7846154,0.49936637,0.053415
53,0.8338407,0.8338407,0.7846154,0.48853067,0.053837996
54,0.8338407,0.8338407,0.7846154,0.49868432,0.053264577
55,0.8338407,0.8338407,0.7846154,0.4801173,0.05638767
56,0.8338407,0.8338407,0.7846154,0.4832498,0.057500407
57,0.8338407,0.8338407,0.7846154,0.48144138,0.057009794
58,0.8338407,0.8338407,0.7846154,0.48694554,0.058694016
59,0.8338407,0.8338407,0.7846154,0.4855007,0.056804605
60,0.8338407,0.8338407,0.7846154,0.48932067,0.05447647
61,0.8338407,0.8338407,0.7846154,0.50569826,0.0558846
62,0.8338407,0.8338407,0.7846154,0.49908397,0.052318312
63,0.8338407,0.8338407,0.7846154,0.5008578,0.055893764
64,0.8338407,0.8338407,0.7846154,0.5016216,0.053535417
65,0.8338407,0.8338407,0.7846154,0.5135519,0.052292798
66,0.8338407,0.8338407,0.7846154,0.51338106,0.052812982
67,0.8338407,0.8338407,0.7846154,0.4933417,0.053145055
68,0.8338407,0.8338407,0.7846154,0.48634246,0.05437274
69,0.8338407,0.8338407,0.7846154,0.5057422,0.05583632
70,0.8338407,0.8338407,0.7846154,0.487522,0.05410383
71,0.8338407,0.8338407,0.7846154,0.5000172,0.052416366
72,0.8338407,0.8338407,0.7846154,0.505161,0.05341966
73,0.8338407,0.8338407,0.7846154,0.49858055,0.054479387
74,0.8338407,0.8338407,0.7846154,0.4830973,0.054050114
75,0.8338407,0.8338407,0.7846154,0.47973698,0.05542603
76,0.85908693,0.85908693,0.82005143,0.49267063,0.053527046
77,0.85908693,0.85908693,0.82005143,0.4947694,0.055539936
78,0.85908693,0.85908693,0.82005143,0.4916627,0.055831727
79,0.85908693,0.85908693,0.82005143,0.49329594,0.05590807
80,0.85908693,0.85908693,0.82005143,0.4929919,0.05487476
81,0.85908693,0.85908693,0.82005143,0.48866028,0.05351824
82,0.85908693,0.85908693,0.82005143,0.48582458,0.053558663
83,0.85908693,0.85908693,0.82005143,0.5046588,0.05338479
84,0.85908693,0.85908693,0.82005143,0.5139218,0.052215893
85,0.85908693,0.85908693,0.82005143,0.4983907,0.053066704
86,0.85908693,0.85908693,0.82005143,0.49836975,0.053607125
87,0.85908693,0.85908693,0.82005143,0.4978196,0.052294828
