gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.6837733,0.5930569,0.5,0.27477235,0.02
1,0.6837733,0.5930569,0.5,0.4555355,0.02447508
2,0.6837733,0.5930569,0.5,0.5489308,0.028453864
3,0.69002324,0.5693896,0.45833334,0.5832779,0.030147461
4,0.76427394,0.68932503,0.6076294,0.584631,0.03133038
5,0.76427394,0.68932503,0.6076294,0.59223235,0.034760028
6,0.7668096,0.6890395,0.59947646,0.57531184,0.038435675
7,0.7668096,0.6890395,0.59947646,0.559117,0.03894159
8,0.7668096,0.6890395,0.59947646,0.59274584,0.04064741
9,0.7668096,0.6890395,0.59947646,0.5868443,0.043674495
10,0.77089906,0.6687407,0.5693215,0.5846158,0.042562142
11,0.77089906,0.6687407,0.5693215,0.6112716,0.04261128
12,0.8153123,0.72836363,0.632,0.60305244,0.0442862
13,0.84268117,0.77188396,0.69541776,0.6026991,0.043588206
14,0.84268117,0.77188396,0.69541776,0.6066061,0.044999033
15,0.84268117,0.77188396,0.69541776,0.6003131,0.048721984
16,0.84268117,0.77188396,0.69541776,0.6299932,0.045823418
17,0.84268117,0.77188396,0.69541776,0.6140772,0.04578211
18,0.84268117,0.77188396,0.69541776,0.632357,0.04462383
19,0.84268117,0.77188396,0.69541776,0.62673366,0.04476066
20,0.8819407,0.8112094,0.73224044,0.62895924,0.0441738
21,0.8819407,0.8112094,0.73224044,0.64356947,0.042598482
22,0.8819407,0.8112094,0.73224044,0.63821596,0.042282354
23,0.8819407,0.8112094,0.73224044,0.62956125,0.042135455
24,0.8819407,0.8112094,0.73224044,0.6296774,0.04290782
25,0.8819407,0.8112094,0.73224044,0.6196719,0.045570444
26,0.8819407,0.8112094,0.73224044,0.62006575,0.04609244
27,0.8819407,0.8112094,0.73224044,0.60780966,0.04737756
28,0.8819407,0.8112094,0.73224044,0.6313166,0.04336937
29,0.8970214,0.83832526,0.76719576,0.6394375,0.04068512
30,0.90478295,0.8511221,0.79056865,0.6546892,0.04119458
31,0.90478295,0.8511221,0.79056865,0.64777917,0.041534178
32,0.90478295,0.8511221,0.79056865,0.648911,0.041726463
33,0.90478295,0.8511221,0.79056865,0.6410755,0.041425433
34,0.90478295,0.8511221,0.79056865,0.6500182,0.040574715
35,0.90478295,0.8511221,0.79056865,0.63705546,0.0399775
36,0.90478295,0.8511221,0.79056865,0.64894384,0.03871289
37,0.90478295,0.8511221,0.79056865,0.6588887,0.03685829
38,0.90478295,0.8511221,0.79056865,0.67488676,0.036419332
39,0.90478295,0.8511221,0.79056865,0.6646444,0.03640673
40,0.90478295,0.8511221,0.79056865,0.646896,0.03792156
41,0.916618,0.865437,0.80263156,0.66963804,0.038766183
42,0.916618,0.865437,0.80263156,0.6590344,0.03872138
43,0.9167768,0.8642779,0.7983762,0.64620036,0.039173663
44,0.9167768,0.8642779,0.7983762,0.6495923,0.037765786
45,0.9167768,0.8642779,0.7983762,0.6549724,0.037699096
46,0.9167768,0.8642779,0.7983762,0.6274807,0.04091792
47,0.9167768,0.8642779,0.7983762,0.65532947,0.04384678
48,0.9167768,0.8642779,0.7983762,0.63582516,0.04433879
49,0.9167768,0.8642779,0.7983762,0.64847547,0.043206997
50,0.9167768,0.8642779,0.7983762,0.6461165,0.04262433
51,0.9167768,0.8642779,0.7983762,0.6480527,0.041792054
52,0.9167768,0.8642779,0.7983762,0.6374748,0.042222023
53,0.9167768,0.8642779,0.7983762,0.63831854,0.04167104
54,0.9167768,0.8642779,0.7983762,0.6486162,0.04395797
55,0.9167768,0.8642779,0.7983762,0.6508026,0.044095177
56,0.9167768,0.8642779,0.7983762,0.6406724,0.04436586
57,0.9167768,0.8642779,0.7983762,0.63206965,0.0438137
58,0.9167768,0.8642779,0.7983762,0.630638,0.04259641
59,0.9167768,0.8642779,0.7983762,0.6473372,0.04025086
60,0.9167768,0.8642779,0.7983762,0.64676535,0.043013662
61,0.9167768,0.8642779,0.7983762,0.65779585,0.04380105
62,0.9167768,0.8642779,0.7983762,0.62765086,0.04097814
63,0.9293359,0.8793226,0.816273,0.63907915,0.039376225
64,0.9293359,0.8793226,0.816273,0.66225684,0.03898639
65,0.9336507,0.8984548,0.8560209,0.66541827,0.04223485
66,0.9336507,0.8984548,0.8560209,0.6599643,0.04097664
67,0.9336507,0.8984548,0.8560209,0.6685125,0.04170007
68,0.9336507,0.8984548,0.8560209,0.6358757,0.042704567
69,0.9336507,0.8984548,0.8560209,0.6593445,0.04532069
70,0.9336507,0.8984548,0.8560209,0.62721074,0.043995574
71,0.9336507,0.8984548,0.8560209,0.62323564,0.0468283
72,0.9336507,0.8984548,0.8560209,0.6321848,0.04520821
73,0.9336507,0.8984548,0.8560209,0.66935736,0.043770038
74,0.9336507,0.8984548,0.8560209,0.66123635,0.042848174
75,0.9336507,0.8984548,0.8560209,0.6494043,0.04222144
76,0.9336507,0.8984548,0.8560209,0.6395015,0.040344067
77,0.9336507,0.8984548,0.8560209,0.6643371,0.042237934
78,0.9336507,0.8984548,0.8560209,0.65212744,0.043587342
79,0.9336507,0.8984548,0.8560209,0.6362492,0.04422237
80,0.9336507,0.8984548,0.8560209,0.6551783,0.04366017
81,0.9336507,0.8984548,0.8560209,0.66918063,0.045179073
82,0.9336507,0.8984548,0.8560209,0.62494135,0.046251725
83,0.9336507,0.8984548,0.8560209,0.64740884,0.04849381
84,0.9336507,0.8984548,0.8560209,0.6173437,0.048238866
85,0.9336507,0.8984548,0.8560209,0.6302792,0.046156574
86,0.9336507,0.8984548,0.8560209,0.6209534,0.04606382
87,0.9336507,0.8984548,0.8560209,0.60348344,0.046469666
88,0.9336507,0.8984548,0.8560209,0.6221911,0.04729103
89,0.9336507,0.8984548,0.8560209,0.62606424,0.048340496
90,0.9336507,0.8984548,0.8560209,0.66113985,0.04447438
