gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.709612,0.6276458,0.53801167,0.281458,0.02
1,0.709612,0.6276458,0.53801167,0.4653308,0.02456436
2,0.72030246,0.59958816,0.4759428,0.5737724,0.02860767
3,0.8195302,0.76165086,0.6968085,0.57317394,0.03128474
4,0.8195302,0.76165086,0.6968085,0.5974356,0.033477068
5,0.8195302,0.76165086,0.6968085,0.59341276,0.033534795
6,0.8235276,0.7477782,0.6540146,0.60502774,0.034672294
7,0.83763796,0.7591666,0.6647315,0.6009789,0.036042575
8,0.83763796,0.7591666,0.6647315,0.5867152,0.03581903
9,0.83763796,0.7591666,0.6647315,0.5991581,0.038357913
10,0.83763796,0.7591666,0.6647315,0.60979456,0.03869012
11,0.83979756,0.7528925,0.6481752,0.59833246,0.041312594
12,0.8896903,0.8274288,0.7478261,0.6217682,0.03982855
13,0.8896903,0.8274288,0.7478261,0.59833866,0.04004142
14,0.8896903,0.8274288,0.7478261,0.63032126,0.040279586
15,0.8896903,0.8274288,0.7478261,0.61172885,0.040274516
16,0.8896903,0.8274288,0.7478261,0.6216851,0.04418718
17,0.8896903,0.8274288,0.7478261,0.6179078,0.0460017
18,0.90863526,0.8584204,0.7977839,0.6223801,0.043549523
19,0.90863526,0.8584204,0.7977839,0.64953226,0.040733807
20,0.9102588,0.8559839,0.7844828,0.6422065,0.040603742
21,0.9267854,0.8882561,0.84541726,0.6515229,0.039289575
22,0.9318766,0.89075315,0.837535,0.6512146,0.03762792
23,0.9318766,0.89075315,0.837535,0.6673499,0.036911998
24,0.9318766,0.89075315,0.837535,0.66380495,0.038009875
25,0.9318766,0.89075315,0.837535,0.6558551,0.04057985
26,0.9318766,0.89075315,0.837535,0.65177274,0.040178657
27,0.9341817,0.9028533,0.8663239,0.66845703,0.039836247
28,0.95493144,0.9270044,0.8909825,0.68628365,0.04157914
29,0.95493144,0.9270044,0.8909825,0.6700466,0.04322954
30,0.95493144,0.9270044,0.8909825,0.68203235,0.042086635
31,0.95493144,0.9270044,0.8909825,0.65822214,0.042397484
32,0.95493144,0.9270044,0.8909825,0.68327,0.042498294
33,0.95493144,0.9270044,0.8909825,0.67448014,0.04451373
34,0.95493144,0.9270044,0.8909825,0.66859317,0.044797853
35,0.95493144,0.9270044,0.8909825,0.6730294,0.044833783
36,0.95493144,0.9270044,0.8909825,0.669939,0.04396768
37,0.95493144,0.9270044,0.8909825,0.67228144,0.045001514
38,0.95493144,0.9270044,0.8909825,0.7020951,0.046780422
39,0.95493144,0.9270044,0.8909825,0.69453,0.045616273
40,0.95493144,0.9270044,0.8909825,0.68731844,0.045671012
41,0.959531,0.9281667,0.88461536,0.6854916,0.043018814
