gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5777671,0.5777671,0.47990257,0.24255005,0.02
1,0.5797173,0.5797173,0.46860644,0.320055,0.024750078
2,0.5797173,0.5797173,0.46860644,0.38075343,0.029496891
3,0.5850882,0.5850882,0.5128866,0.42319688,0.033570692
4,0.5850882,0.5850882,0.5128866,0.45027938,0.035315145
5,0.5873907,0.5873907,0.5176768,0.46234307,0.037807193
6,0.59203136,0.59203136,0.5184244,0.47585243,0.04151424
7,0.59203136,0.59203136,0.5184244,0.4826486,0.043244183
8,0.59203136,0.59203136,0.5184244,0.4970341,0.044330534
9,0.59203136,0.59203136,0.5184244,0.505278,0.045717455
10,0.5956219,0.5956219,0.51910406,0.5140415,0.047674313
11,0.5956219,0.5956219,0.51910406,0.4975409,0.049553838
12,0.59817326,0.59817326,0.49379653,0.49956092,0.04702548
13,0.59817326,0.59817326,0.49379653,0.5034088,0.04681517
14,0.59817326,0.59817326,0.49379653,0.49760497,0.047953837
15,0.59817326,0.59817326,0.49379653,0.50139934,0.0491155
16,0.6150678,0.6150678,0.5364583,0.50961816,0.049131397
17,0.6150678,0.6150678,0.5364583,0.49861637,0.050741725
18,0.6150678,0.6150678,0.5364583,0.49004853,0.051281635
19,0.6150678,0.6150678,0.5364583,0.50133634,0.05215857
20,0.6243797,0.6243797,0.5532436,0.5098372,0.052426
21,0.6243797,0.6243797,0.5532436,0.5105144,0.05231763
22,0.6243797,0.6243797,0.5532436,0.4930731,0.055277195
23,0.6243797,0.6243797,0.5532436,0.50139934,0.054820944
24,0.6243797,0.6243797,0.5532436,0.50066316,0.05534743
25,0.6243797,0.6243797,0.5532436,0.4922618,0.05477053
26,0.6243797,0.6243797,0.5532436,0.50136095,0.05447895
27,0.6243797,0.6243797,0.5532436,0.47725663,0.05660697
28,0.6243797,0.6243797,0.5532436,0.48374403,0.057938386
29,0.6243797,0.6243797,0.5532436,0.4853762,0.06007535
30,0.6243797,0.6243797,0.5532436,0.48027,0.0595216
31,0.6243797,0.6243797,0.5532436,0.48958415,0.060234323
32,0.6243797,0.6243797,0.5532436,0.47677016,0.05987338
33,0.6243797,0.6243797,0.5532436,0.4879067,0.058439173
34,0.6243797,0.6243797,0.5532436,0.49341452,0.059424534
35,0.6476377,0.6476377,0.5678074,0.5011578,0.056613926
36,0.6476377,0.6476377,0.5678074,0.50282776,0.05498821
37,0.6476377,0.6476377,0.5678074,0.4949267,0.055086628
38,0.6476377,0.6476377,0.5678074,0.4926811,0.05412512
39,0.6476377,0.6476377,0.5678074,0.49504128,0.053318944
40,0.6476377,0.6476377,0.5678074,0.4970762,0.054570332
41,0.6476377,0.6476377,0.5678074,0.49269652,0.053725805
42,0.6476377,0.6476377,0.5678074,0.51920974,0.05429873
43,0.6476377,0.6476377,0.5678074,0.5034599,0.05791316
44,0.6476377,0.6476377,0.5678074,0.48357505,0.0562342
