gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.57493466,0.57493466,0.50498337,0.20798022,0.02
1,0.60046756,0.60046756,0.5153538,0.31363958,0.02375946
2,0.60046756,0.60046756,0.5153538,0.3603663,0.027331926
3,0.60046756,0.60046756,0.5153538,0.37984422,0.03103059
4,0.60046756,0.60046756,0.5153538,0.39377066,0.03388475
5,0.60046756,0.60046756,0.5153538,0.4310292,0.03702518
6,0.60046756,0.60046756,0.5153538,0.43221062,0.040793654
7,0.60046756,0.60046756,0.5153538,0.4273593,0.04490637
8,0.6118487,0.6118487,0.5005537,0.42970574,0.048401773
9,0.6118487,0.6118487,0.5005537,0.43474346,0.04792869
10,0.6136432,0.6136432,0.51318944,0.43764606,0.049119487
11,0.6136432,0.6136432,0.51318944,0.44034377,0.048805274
12,0.6136432,0.6136432,0.51318944,0.43278545,0.049921084
13,0.6136432,0.6136432,0.51318944,0.4517633,0.050744105
14,0.6136432,0.6136432,0.51318944,0.44985408,0.052426368
15,0.6136432,0.6136432,0.51318944,0.4520711,0.05029791
16,0.6136432,0.6136432,0.51318944,0.4488874,0.05239356
17,0.6136432,0.6136432,0.51318944,0.4510004,0.053452905
18,0.6136432,0.6136432,0.51318944,0.46159354,0.05207667
19,0.6136432,0.6136432,0.51318944,0.45163688,0.051832967
20,0.6136432,0.6136432,0.51318944,0.43145108,0.05252137
21,0.6136432,0.6136432,0.51318944,0.41737434,0.05386253
22,0.6136432,0.6136432,0.51318944,0.41894588,0.0536249
23,0.6136432,0.6136432,0.51318944,0.43736804,0.056708295
24,0.61964756,0.61964756,0.52934664,0.44070274,0.05966742
25,0.61964756,0.61964756,0.52934664,0.42220595,0.060281068
26,0.61964756,0.61964756,0.52934664,0.42841583,0.05905084
27,0.6322916,0.6322916,0.5134752,0.4116655,0.05943043
28,0.6707257,0.6707257,0.5601057,0.42600247,0.060708437
29,0.6707257,0.6707257,0.5601057,0.44101426,0.061626803
30,0.6707257,0.6707257,0.5601057,0.4482987,0.060808703
31,0.6707257,0.6707257,0.5601057,0.4453637,0.0614345
32,0.6707257,0.6707257,0.5601057,0.4268135,0.061969366
33,0.6707257,0.6707257,0.5601057,0.43367696,0.062196176
34,0.6707257,0.6707257,0.5601057,0.43912044,0.061790682
35,0.6707257,0.6707257,0.5601057,0.44765067,0.06172151
36,0.6707257,0.6707257,0.5601057,0.4533779,0.061190464
37,0.6707257,0.6707257,0.5601057,0.4476015,0.060229897
38,0.6707257,0.6707257,0.5601057,0.45157105,0.0619645
39,0.6707257,0.6707257,0.5601057,0.44304067,0.06266042
40,0.6707257,0.6707257,0.5601057,0.4562906,0.06014024
41,0.6707257,0.6707257,0.5601057,0.44241208,0.059096217
42,0.6707257,0.6707257,0.5601057,0.44725868,0.05717137
43,0.6707257,0.6707257,0.5601057,0.45031455,0.056981977
44,0.6707257,0.6707257,0.5601057,0.45828602,0.05749599
45,0.6707257,0.6707257,0.5601057,0.4493285,0.05769781
46,0.6707257,0.6707257,0.5601057,0.4379715,0.05750844
47,0.6707257,0.6707257,0.5601057,0.465518,0.060391877
48,0.6707257,0.6707257,0.5601057,0.4525762,0.06063085
49,0.6707257,0.6707257,0.5601057,0.45326683,0.061169196
50,0.6707257,0.6707257,0.5601057,0.4690345,0.06387156
51,0.6707257,0.6707257,0.5601057,0.46280298,0.065200604
52,0.6707257,0.6707257,0.5601057,0.46280864,0.06378384
53,0.6707257,0.6707257,0.5601057,0.45896056,0.06374434
54,0.6707257,0.6707257,0.5601057,0.46634388,0.06344576
55,0.6707257,0.6707257,0.5601057,0.45120305,0.062441625
56,0.6970615,0.6970615,0.5874674,0.45203373,0.061340425
57,0.6970615,0.6970615,0.5874674,0.45344585,0.059879523
58,0.6970615,0.6970615,0.5874674,0.44229645,0.06079996
59,0.6970615,0.6970615,0.5874674,0.45063075,0.060299855
60,0.6970615,0.6970615,0.5874674,0.44892383,0.061844137
61,0.6970615,0.6970615,0.5874674,0.45078063,0.06305696
62,0.6970615,0.6970615,0.5874674,0.45560822,0.062671684
63,0.6970615,0.6970615,0.5874674,0.4574037,0.063996345
64,0.6970615,0.6970615,0.5874674,0.4564405,0.062859125
65,0.6970615,0.6970615,0.5874674,0.44904697,0.06267776
66,0.6970615,0.6970615,0.5874674,0.4598633,0.05976411
67,0.6970615,0.6970615,0.5874674,0.45823842,0.057195663
68,0.6970615,0.6970615,0.5874674,0.459258,0.058705337
69,0.6970615,0.6970615,0.5874674,0.44703227,0.062235016
70,0.6970615,0.6970615,0.5874674,0.45355058,0.06196772
71,0.6970615,0.6970615,0.5874674,0.44766164,0.06238115
72,0.6970615,0.6970615,0.5874674,0.4448671,0.061310627
73,0.6970615,0.6970615,0.5874674,0.4508232,0.060424976
74,0.6970615,0.6970615,0.5874674,0.4414444,0.06191589
75,0.6970615,0.6970615,0.5874674,0.42658836,0.06366891
76,0.6970615,0.6970615,0.5874674,0.44657502,0.0626322
77,0.6970615,0.6970615,0.5874674,0.45711544,0.06286318
78,0.6970615,0.6970615,0.5874674,0.44014445,0.06228362
79,0.71727794,0.71727794,0.63976943,0.44789532,0.060703702
80,0.71727794,0.71727794,0.63976943,0.42795357,0.063582234
81,0.71727794,0.71727794,0.63976943,0.45397213,0.061706144
82,0.71727794,0.71727794,0.63976943,0.4668222,0.060914256
83,0.71727794,0.71727794,0.63976943,0.4338134,0.05954706
84,0.71727794,0.71727794,0.63976943,0.4284506,0.059140474
85,0.71727794,0.71727794,0.63976943,0.44121635,0.056723807
86,0.71727794,0.71727794,0.63976943,0.4349642,0.05938681
87,0.71727794,0.71727794,0.63976943,0.4427541,0.059867874
88,0.71727794,0.71727794,0.63976943,0.44972736,0.06000423
89,0.71727794,0.71727794,0.63976943,0.44516242,0.05989247
90,0.71727794,0.71727794,0.63976943,0.47337982,0.06000834
91,0.71727794,0.71727794,0.63976943,0.47019744,0.06110598
92,0.71727794,0.71727794,0.63976943,0.4462723,0.061143607
93,0.71727794,0.71727794,0.63976943,0.4484938,0.059105653
94,0.71727794,0.71727794,0.63976943,0.4431733,0.060889054
95,0.71727794,0.71727794,0.63976943,0.4431065,0.060545042
96,0.71727794,0.71727794,0.63976943,0.4462498,0.057086837
97,0.71727794,0.71727794,0.63976943,0.45432523,0.0565825
98,0.71727794,0.71727794,0.63976943,0.45041668,0.056975465
