gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.62150204,0.62150204,0.5363129,0.1993692,0.02
1,0.62150204,0.62150204,0.5363129,0.33305967,0.023820352
2,0.62150204,0.62150204,0.5363129,0.43869552,0.028599529
3,0.62150204,0.62150204,0.5363129,0.459855,0.030471971
4,0.7164529,0.7164529,0.6097561,0.49206603,0.033475928
5,0.76073635,0.76073635,0.65984654,0.48284465,0.034482062
6,0.76073635,0.76073635,0.65984654,0.49067992,0.03704771
7,0.76073635,0.76073635,0.65984654,0.48600343,0.03807494
8,0.76073635,0.76073635,0.65984654,0.4997557,0.03827681
9,0.76073635,0.76073635,0.65984654,0.48547795,0.03732866
10,0.76073635,0.76073635,0.65984654,0.488112,0.039264515
11,0.76073635,0.76073635,0.65984654,0.46781373,0.04173325
12,0.76073635,0.76073635,0.65984654,0.46174496,0.043266658
13,0.76073635,0.76073635,0.65984654,0.48812103,0.043660223
14,0.76073635,0.76073635,0.65984654,0.47809795,0.046374988
15,0.76073635,0.76073635,0.65984654,0.46909302,0.05102368
16,0.76073635,0.76073635,0.65984654,0.46314085,0.05049102
17,0.76073635,0.76073635,0.65984654,0.495194,0.05035624
18,0.79559743,0.79559743,0.73342,0.51653135,0.04631041
19,0.79559743,0.79559743,0.73342,0.5046983,0.04605614
20,0.82611,0.82611,0.75067025,0.53557146,0.04628012
21,0.8334357,0.8334357,0.74585634,0.5197627,0.046842095
22,0.8334357,0.8334357,0.74585634,0.52496886,0.044985186
23,0.8334357,0.8334357,0.74585634,0.529301,0.044971086
24,0.8334357,0.8334357,0.74585634,0.53343356,0.044292826
25,0.8356569,0.8356569,0.7606727,0.557187,0.0423119
26,0.8356569,0.8356569,0.7606727,0.54309565,0.04218712
27,0.8356569,0.8356569,0.7606727,0.5492719,0.042580776
28,0.8356569,0.8356569,0.7606727,0.5577321,0.042547356
29,0.8552743,0.8552743,0.7913279,0.5546453,0.04385954
30,0.8552743,0.8552743,0.7913279,0.55047613,0.04419185
31,0.8552743,0.8552743,0.7913279,0.53862154,0.04379292
32,0.8552743,0.8552743,0.7913279,0.54699993,0.046147957
33,0.8552743,0.8552743,0.7913279,0.52519464,0.049227405
34,0.8552743,0.8552743,0.7913279,0.51819444,0.04894045
35,0.8552743,0.8552743,0.7913279,0.52647483,0.05157784
36,0.8552743,0.8552743,0.7913279,0.525924,0.05290122
37,0.8552743,0.8552743,0.7913279,0.534539,0.052039895
38,0.8552743,0.8552743,0.7913279,0.5203734,0.049948942
39,0.8552743,0.8552743,0.7913279,0.52598876,0.05119245
40,0.8552743,0.8552743,0.7913279,0.5149075,0.050021693
41,0.8552743,0.8552743,0.7913279,0.5433404,0.04684521
42,0.8552743,0.8552743,0.7913279,0.52615297,0.049704164
43,0.8552743,0.8552743,0.7913279,0.5055282,0.052071206
44,0.8552743,0.8552743,0.7913279,0.5219742,0.052322723
45,0.8552743,0.8552743,0.7913279,0.53107893,0.055952672
46,0.8552743,0.8552743,0.7913279,0.5233223,0.054433804
47,0.8552743,0.8552743,0.7913279,0.54146475,0.05439531
48,0.8552743,0.8552743,0.7913279,0.5202702,0.05181305
49,0.8552743,0.8552743,0.7913279,0.5497453,0.050802093
50,0.8552743,0.8552743,0.7913279,0.5247015,0.051073905
51,0.8552743,0.8552743,0.7913279,0.51974463,0.050688036
52,0.8552743,0.8552743,0.7913279,0.5274384,0.050456844
53,0.8552743,0.8552743,0.7913279,0.5183951,0.052248787
54,0.8552743,0.8552743,0.7913279,0.536761,0.04920247
55,0.8552743,0.8552743,0.7913279,0.5273624,0.05166238
56,0.8552743,0.8552743,0.7913279,0.4882622,0.052294627
57,0.8552743,0.8552743,0.7913279,0.5104518,0.049887277
58,0.8710481,0.8710481,0.81392235,0.5161141,0.047943063
59,0.8710481,0.8710481,0.81392235,0.5224972,0.04650153
60,0.8766502,0.8766502,0.80547947,0.5400485,0.04494161
