gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.57493466,0.57493466,0.50498337,0.20798022,0.02
1,0.60046756,0.60046756,0.5153538,0.36438414,0.02375946
2,0.6552174,0.6552174,0.547486,0.43198684,0.027274214
3,0.67387336,0.67387336,0.598916,0.45854217,0.030097717
4,0.67569727,0.67569727,0.5762238,0.47089535,0.031878565
5,0.6851603,0.6851603,0.58837485,0.5002677,0.03313699
6,0.6939079,0.6939079,0.6216216,0.48770386,0.03580279
7,0.6939079,0.6939079,0.6216216,0.51723427,0.04027407
8,0.6939079,0.6939079,0.6216216,0.514846,0.041733578
9,0.6953122,0.6953122,0.6139748,0.51154816,0.04053863
10,0.6953122,0.6953122,0.6139748,0.5199577,0.042509135
11,0.6953122,0.6953122,0.6139748,0.52713144,0.03973617
12,0.7038413,0.7038413,0.6182965,0.53153974,0.039387126
13,0.7049205,0.7049205,0.62030905,0.5418679,0.039773438
14,0.71458215,0.71458215,0.6251497,0.5295876,0.039875917
15,0.72248405,0.72248405,0.6194286,0.53509074,0.039623767
16,0.743332,0.743332,0.67741936,0.55079246,0.04019393
17,0.743332,0.743332,0.67741936,0.54668635,0.040609196
18,0.7591148,0.7591148,0.70190275,0.544232,0.0393128
19,0.7591148,0.7591148,0.70190275,0.5187874,0.043642882
20,0.7591148,0.7591148,0.70190275,0.5313428,0.0442708
21,0.7591148,0.7591148,0.70190275,0.5245478,0.043507654
22,0.7591148,0.7591148,0.70190275,0.54258424,0.043743882
23,0.7591148,0.7591148,0.70190275,0.51744306,0.046289224
24,0.7591148,0.7591148,0.70190275,0.51952446,0.048904303
25,0.7591148,0.7591148,0.70190275,0.49048793,0.049784835
26,0.7591148,0.7591148,0.70190275,0.50175864,0.048115175
27,0.7978313,0.7978313,0.71923536,0.49685746,0.04617985
28,0.7978313,0.7978313,0.71923536,0.49715856,0.046534747
29,0.7978313,0.7978313,0.71923536,0.5064451,0.04754089
30,0.7978313,0.7978313,0.71923536,0.4963202,0.04661901
31,0.7978313,0.7978313,0.71923536,0.5063141,0.04576367
32,0.7978313,0.7978313,0.71923536,0.50979936,0.045696836
33,0.7978313,0.7978313,0.71923536,0.5289042,0.04660007
34,0.8033897,0.8033897,0.7330873,0.5199299,0.050149713
35,0.8033897,0.8033897,0.7330873,0.5621059,0.050788756
36,0.8033897,0.8033897,0.7330873,0.5334977,0.0475717
37,0.8033897,0.8033897,0.7330873,0.5584934,0.047954604
38,0.8033897,0.8033897,0.7330873,0.55434287,0.04923181
39,0.8033897,0.8033897,0.7330873,0.5474718,0.0468229
40,0.82484907,0.82484907,0.775463,0.55003554,0.048169248
41,0.873792,0.873792,0.84119105,0.56587946,0.047849916
42,0.873792,0.873792,0.84119105,0.54023117,0.050203737
43,0.873792,0.873792,0.84119105,0.5534915,0.050016575
44,0.873792,0.873792,0.84119105,0.571281,0.048448633
45,0.873792,0.873792,0.84119105,0.55597204,0.05056013
46,0.873792,0.873792,0.84119105,0.54903406,0.052342683
47,0.873792,0.873792,0.84119105,0.5667206,0.050536275
48,0.873792,0.873792,0.84119105,0.5575673,0.04854926
49,0.873792,0.873792,0.84119105,0.5613708,0.05011376
50,0.873792,0.873792,0.84119105,0.5711251,0.052293662
51,0.873792,0.873792,0.84119105,0.5714104,0.054172605
52,0.873792,0.873792,0.84119105,0.57195395,0.052567504
53,0.873792,0.873792,0.84119105,0.5651,0.055034667
54,0.873792,0.873792,0.84119105,0.5245688,0.05615478
55,0.873792,0.873792,0.84119105,0.50271434,0.057953466
56,0.873792,0.873792,0.84119105,0.51317453,0.05933314
57,0.873792,0.873792,0.84119105,0.5330702,0.058526184
58,0.873792,0.873792,0.84119105,0.52863413,0.055960678
59,0.873792,0.873792,0.84119105,0.54974043,0.05521993
60,0.873792,0.873792,0.84119105,0.5478782,0.056589264
61,0.873792,0.873792,0.84119105,0.56507653,0.057994947
62,0.873792,0.873792,0.84119105,0.5418,0.057631012
63,0.873792,0.873792,0.84119105,0.5212925,0.059481494
64,0.873792,0.873792,0.84119105,0.5437775,0.055698533
65,0.873792,0.873792,0.84119105,0.5313099,0.055112466
