gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5843104,0.5843104,0.51994854,0.23004629,0.02
1,0.5843104,0.5843104,0.51994854,0.31094697,0.02423584
2,0.59170955,0.59170955,0.5012346,0.40257984,0.028050324
3,0.59170955,0.59170955,0.5012346,0.43671113,0.03226671
4,0.59170955,0.59170955,0.5012346,0.4603517,0.035303235
5,0.59253156,0.59253156,0.5173333,0.4664583,0.038707934
6,0.59348375,0.59348375,0.50544137,0.47554874,0.04267025
7,0.59485406,0.59485406,0.5279035,0.48449704,0.042702846
8,0.59485406,0.59485406,0.5279035,0.47242698,0.045151673
9,0.59485406,0.59485406,0.5279035,0.48191997,0.04776633
10,0.59485406,0.59485406,0.5279035,0.46874505,0.049579144
11,0.59485406,0.59485406,0.5279035,0.47851592,0.05047968
12,0.59485406,0.59485406,0.5279035,0.47472572,0.05255295
13,0.63819295,0.63819295,0.5693848,0.4701673,0.0519355
14,0.63819295,0.63819295,0.5693848,0.47776115,0.052930083
15,0.6446098,0.6446098,0.56570715,0.46774057,0.05296681
16,0.6446098,0.6446098,0.56570715,0.47234085,0.054281786
17,0.6446098,0.6446098,0.56570715,0.47072208,0.05393308
18,0.6446098,0.6446098,0.56570715,0.45979732,0.054488774
19,0.6446098,0.6446098,0.56570715,0.46001625,0.05687847
20,0.6446098,0.6446098,0.56570715,0.4634852,0.05784714
21,0.6446098,0.6446098,0.56570715,0.47549766,0.059065334
22,0.6446098,0.6446098,0.56570715,0.47270256,0.059099585
23,0.6446098,0.6446098,0.56570715,0.4759569,0.05996206
24,0.6446098,0.6446098,0.56570715,0.46237957,0.05760241
25,0.6446098,0.6446098,0.56570715,0.46473017,0.057281937
26,0.6446098,0.6446098,0.56570715,0.46596092,0.054751787
27,0.6446098,0.6446098,0.56570715,0.4604253,0.057558965
28,0.6446098,0.6446098,0.56570715,0.46896988,0.059697427
29,0.6446098,0.6446098,0.56570715,0.47400436,0.059827905
30,0.64795524,0.64795524,0.5746479,0.4633405,0.06011692
31,0.64795524,0.64795524,0.5746479,0.46189797,0.06084483
32,0.64795524,0.64795524,0.5746479,0.457349,0.06367185
33,0.64795524,0.64795524,0.5746479,0.4629965,0.06300457
34,0.66547734,0.66547734,0.56878614,0.4702124,0.063189365
35,0.66547734,0.66547734,0.56878614,0.47486743,0.063556716
36,0.66547734,0.66547734,0.56878614,0.4566556,0.06149629
37,0.66547734,0.66547734,0.56878614,0.46365973,0.059964545
38,0.66547734,0.66547734,0.56878614,0.46565518,0.060734335
39,0.66547734,0.66547734,0.56878614,0.4581183,0.06037318
40,0.66547734,0.66547734,0.56878614,0.448434,0.060434256
41,0.66547734,0.66547734,0.56878614,0.4464813,0.060725007
42,0.66547734,0.66547734,0.56878614,0.46466026,0.058346517
43,0.66547734,0.66547734,0.56878614,0.4400026,0.060040955
44,0.66547734,0.66547734,0.56878614,0.43861756,0.058225803
45,0.66547734,0.66547734,0.56878614,0.44865093,0.059148505
46,0.66547734,0.66547734,0.56878614,0.44721824,0.06166308
47,0.66547734,0.66547734,0.56878614,0.42625168,0.06093863
48,0.66547734,0.66547734,0.56878614,0.4234557,0.060824286
49,0.66547734,0.66547734,0.56878614,0.44868922,0.062342994
50,0.66547734,0.66547734,0.56878614,0.4530264,0.06293597
51,0.66547734,0.66547734,0.56878614,0.45035112,0.061376963
52,0.66547734,0.66547734,0.56878614,0.45687714,0.060548976
53,0.6737637,0.6737637,0.5985401,0.45063648,0.05885509
54,0.6737637,0.6737637,0.5985401,0.47278488,0.059650313
55,0.6737637,0.6737637,0.5985401,0.4726542,0.059294254
56,0.6737637,0.6737637,0.5985401,0.4596188,0.060927346
57,0.6737637,0.6737637,0.5985401,0.45343164,0.06122828
58,0.67449254,0.67449254,0.59203446,0.45123646,0.05946522
59,0.67449254,0.67449254,0.59203446,0.45344996,0.059690207
60,0.67449254,0.67449254,0.59203446,0.45019752,0.059978552
61,0.67449254,0.67449254,0.59203446,0.4451592,0.056649975
62,0.67449254,0.67449254,0.59203446,0.46455288,0.058221754
63,0.67449254,0.67449254,0.59203446,0.4667715,0.058203842
64,0.67449254,0.67449254,0.59203446,0.45946956,0.05858892
65,0.67449254,0.67449254,0.59203446,0.45949927,0.05763257
66,0.67449254,0.67449254,0.59203446,0.4589163,0.05658577
67,0.67449254,0.67449254,0.59203446,0.44777226,0.05551079
68,0.67449254,0.67449254,0.59203446,0.44845876,0.0551472
69,0.67449254,0.67449254,0.59203446,0.43842325,0.058182716
70,0.67449254,0.67449254,0.59203446,0.45057228,0.057051063
71,0.67449254,0.67449254,0.59203446,0.46729916,0.05532399
72,0.67449254,0.67449254,0.59203446,0.46776468,0.05493871
73,0.67449254,0.67449254,0.59203446,0.44988412,0.055593446
74,0.67449254,0.67449254,0.59203446,0.4642876,0.058020413
75,0.67449254,0.67449254,0.59203446,0.47797325,0.058425505
76,0.67449254,0.67449254,0.59203446,0.46800986,0.05950059
77,0.67449254,0.67449254,0.59203446,0.45619184,0.059689198
78,0.67449254,0.67449254,0.59203446,0.45023003,0.059865557
79,0.67449254,0.67449254,0.59203446,0.45379868,0.057869665
80,0.67449254,0.67449254,0.59203446,0.44715822,0.05892929
81,0.67449254,0.67449254,0.59203446,0.454736,0.060975127
82,0.67449254,0.67449254,0.59203446,0.46180618,0.061519098
83,0.67449254,0.67449254,0.59203446,0.47385055,0.060933072
84,0.67449254,0.67449254,0.59203446,0.47389892,0.061376512
85,0.67449254,0.67449254,0.59203446,0.46070182,0.061259262
86,0.67449254,0.67449254,0.59203446,0.45279825,0.06079065
87,0.67449254,0.67449254,0.59203446,0.46237713,0.06032067
88,0.67449254,0.67449254,0.59203446,0.46701005,0.057467964
89,0.67449254,0.67449254,0.59203446,0.44351724,0.057162013
90,0.67449254,0.67449254,0.59203446,0.44910088,0.057869732
91,0.67449254,0.67449254,0.59203446,0.45968276,0.058511566
92,0.67449254,0.67449254,0.59203446,0.45533195,0.05882239
93,0.67449254,0.67449254,0.59203446,0.44627857,0.057772882
94,0.67449254,0.67449254,0.59203446,0.43660834,0.057544794
95,0.67449254,0.67449254,0.59203446,0.4367582,0.056796383
96,0.67449254,0.67449254,0.59203446,0.45274726,0.05863565
