gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5843104,0.5843104,0.51994854,0.23004629,0.02
1,0.5843104,0.5843104,0.51994854,0.3892531,0.0497
2,0.5843104,0.5843104,0.51994854,0.47590587,0.0497
3,0.5843104,0.5843104,0.51994854,0.5007361,0.0497
4,0.59052485,0.59052485,0.5149545,0.5058871,0.0497
5,0.5965605,0.5965605,0.50542635,0.5121392,0.05
6,0.5965605,0.5965605,0.50542635,0.50408095,0.05
7,0.5965605,0.5965605,0.50542635,0.5221527,0.05
8,0.5965605,0.5965605,0.50542635,0.5121587,0.05
9,0.5965605,0.5965605,0.50542635,0.51046145,0.05
10,0.5965605,0.5965605,0.50542635,0.51530457,0.05
11,0.5965605,0.5965605,0.50542635,0.51310927,0.05
12,0.5965605,0.5965605,0.50542635,0.52034533,0.05
13,0.5965605,0.5965605,0.50542635,0.5247772,0.05
14,0.5965605,0.5965605,0.50542635,0.52490884,0.05
15,0.5965605,0.5965605,0.50542635,0.51869357,0.05
16,0.5965605,0.5965605,0.50542635,0.52497244,0.05
17,0.6163682,0.6163682,0.54184395,0.5151524,0.05
18,0.6163682,0.6163682,0.54184395,0.50617206,0.05
19,0.6163682,0.6163682,0.54184395,0.51081294,0.05
20,0.6163682,0.6163682,0.54184395,0.5199565,0.05
21,0.6163682,0.6163682,0.54184395,0.51672953,0.05
22,0.6163682,0.6163682,0.54184395,0.5060164,0.05
23,0.6163682,0.6163682,0.54184395,0.52172494,0.05
24,0.6163682,0.6163682,0.54184395,0.51550967,0.05
25,0.6163682,0.6163682,0.54184395,0.5259649,0.05
26,0.6163682,0.6163682,0.54184395,0.5165921,0.05
27,0.6163682,0.6163682,0.54184395,0.5086038,0.05
28,0.6163682,0.6163682,0.54184395,0.51128846,0.05
29,0.6163682,0.6163682,0.54184395,0.51059127,0.05
30,0.6163682,0.6163682,0.54184395,0.50912434,0.05
31,0.6163682,0.6163682,0.54184395,0.51495564,0.05
32,0.6163682,0.6163682,0.54184395,0.5325139,0.05
33,0.6163682,0.6163682,0.54184395,0.5254795,0.05
34,0.6163682,0.6163682,0.54184395,0.5403195,0.05
35,0.6163682,0.6163682,0.54184395,0.5225123,0.05
36,0.6163682,0.6163682,0.54184395,0.5256423,0.05
37,0.6163682,0.6163682,0.54184395,0.5366463,0.05
38,0.61689734,0.61689734,0.5463787,0.5359936,0.05
39,0.61689734,0.61689734,0.5463787,0.53496337,0.05
