gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5402822,0.5402822,0.4464555,0.22289345,0.02
1,0.5639891,0.5639891,0.49140048,0.29515877,0.024175124
2,0.57445407,0.57445407,0.5,0.3603032,0.026716573
3,0.577361,0.577361,0.49444443,0.39717457,0.03120661
4,0.5786799,0.5786799,0.49931788,0.42231682,0.03487659
5,0.5850279,0.5850279,0.49279538,0.44690105,0.0395977
6,0.59190917,0.59190917,0.50274724,0.466803,0.042275045
7,0.6123404,0.6123404,0.53422374,0.47586223,0.04538911
8,0.6123404,0.6123404,0.53422374,0.46880174,0.04550818
9,0.6168414,0.6168414,0.5084746,0.4750823,0.049499266
10,0.6168414,0.6168414,0.5084746,0.49145696,0.04640875
11,0.6251924,0.6251924,0.5524239,0.48915654,0.046958953
12,0.6251924,0.6251924,0.5524239,0.49231192,0.048799526
13,0.6425975,0.6425975,0.5523521,0.49570817,0.049036775
14,0.6425975,0.6425975,0.5523521,0.49272758,0.04884422
15,0.6425975,0.6425975,0.5523521,0.49421424,0.050107624
16,0.6425975,0.6425975,0.5523521,0.50338537,0.050299298
17,0.6425975,0.6425975,0.5523521,0.5101104,0.05017326
18,0.6425975,0.6425975,0.5523521,0.48764408,0.05176109
19,0.6425975,0.6425975,0.5523521,0.5032446,0.051188193
20,0.6425975,0.6425975,0.5523521,0.4923334,0.051781263
21,0.6425975,0.6425975,0.5523521,0.47976232,0.0519778
22,0.6425975,0.6425975,0.5523521,0.48692113,0.051832408
23,0.6425975,0.6425975,0.5523521,0.49264622,0.05112591
24,0.6425975,0.6425975,0.5523521,0.48558939,0.048897795
25,0.6425975,0.6425975,0.5523521,0.4860964,0.051609553
26,0.6425975,0.6425975,0.5523521,0.49120605,0.052881077
27,0.6425975,0.6425975,0.5523521,0.49719828,0.05306152
28,0.6425975,0.6425975,0.5523521,0.47670823,0.053802602
29,0.6425975,0.6425975,0.5523521,0.47018948,0.056189124
30,0.6425975,0.6425975,0.5523521,0.47260356,0.059070952
31,0.6425975,0.6425975,0.5523521,0.492153,0.060457595
32,0.6425975,0.6425975,0.5523521,0.47728822,0.058796313
33,0.6425975,0.6425975,0.5523521,0.4798162,0.05956278
34,0.6425975,0.6425975,0.5523521,0.4849768,0.05747117
35,0.6425975,0.6425975,0.5523521,0.4860378,0.056882236
36,0.64273566,0.64273566,0.5338866,0.48694065,0.056402326
37,0.64273566,0.64273566,0.5338866,0.4754659,0.05488802
38,0.64273566,0.64273566,0.5338866,0.4712415,0.054018512
