gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.6054327,0.6054327,0.53521127,0.23341781,0.02
1,0.6291422,0.6291422,0.55162656,0.30864024,0.024499241
2,0.6291422,0.6291422,0.55162656,0.36586016,0.027426196
3,0.63171536,0.63171536,0.5572414,0.40547988,0.030350467
4,0.63171536,0.63171536,0.5572414,0.43639976,0.03272685
5,0.63171536,0.63171536,0.5572414,0.4713492,0.03667719
6,0.675399,0.675399,0.5873221,0.46978414,0.040318646
7,0.675399,0.675399,0.5873221,0.46607375,0.040663246
8,0.675399,0.675399,0.5873221,0.45428032,0.045513753
9,0.675399,0.675399,0.5873221,0.462834,0.047093745
10,0.675399,0.675399,0.5873221,0.46422336,0.048835423
11,0.6876072,0.6876072,0.5995025,0.4726414,0.051769223
12,0.6876072,0.6876072,0.5995025,0.46443602,0.050026923
13,0.6876072,0.6876072,0.5995025,0.47850704,0.052050192
14,0.6876072,0.6876072,0.5995025,0.46108285,0.052634522
15,0.6876072,0.6876072,0.5995025,0.47595292,0.05428764
16,0.6914731,0.6914731,0.59826946,0.49433383,0.055904415
17,0.6914731,0.6914731,0.59826946,0.4910446,0.05429417
18,0.6914731,0.6914731,0.59826946,0.49336815,0.051795647
19,0.72429353,0.72429353,0.6311881,0.4975542,0.053063985
20,0.72429353,0.72429353,0.6311881,0.49072647,0.053801827
21,0.72429353,0.72429353,0.6311881,0.50241524,0.05458302
22,0.72429353,0.72429353,0.6311881,0.4923838,0.055396594
23,0.72429353,0.72429353,0.6311881,0.49090225,0.05751657
24,0.72429353,0.72429353,0.6311881,0.4938296,0.057736363
25,0.72429353,0.72429353,0.6311881,0.48910016,0.05687047
26,0.72429353,0.72429353,0.6311881,0.49901208,0.05661952
27,0.72429353,0.72429353,0.6311881,0.50507677,0.056522503
28,0.72429353,0.72429353,0.6311881,0.5032645,0.057492968
29,0.72429353,0.72429353,0.6311881,0.493586,0.05538949
30,0.72429353,0.72429353,0.6311881,0.49007648,0.05401762
31,0.72429353,0.72429353,0.6311881,0.4809879,0.054673374
32,0.72429353,0.72429353,0.6311881,0.48886356,0.051150415
33,0.72429353,0.72429353,0.6311881,0.47899604,0.0504516
34,0.72429353,0.72429353,0.6311881,0.47052398,0.051680133
35,0.72429353,0.72429353,0.6311881,0.49515033,0.051507328
36,0.72429353,0.72429353,0.6311881,0.49702424,0.053708818
37,0.73672783,0.73672783,0.65679014,0.4992257,0.053501412
38,0.73672783,0.73672783,0.65679014,0.49058303,0.055520628
39,0.73672783,0.73672783,0.65679014,0.51583403,0.0551788
40,0.73672783,0.73672783,0.65679014,0.50162864,0.05413269
41,0.73672783,0.73672783,0.65679014,0.5032191,0.053444892
42,0.73672783,0.73672783,0.65679014,0.50932497,0.054295048
43,0.73672783,0.73672783,0.65679014,0.5037204,0.054733254
44,0.73672783,0.73672783,0.65679014,0.50074685,0.05399906
45,0.73672783,0.73672783,0.65679014,0.49611428,0.052519206
46,0.73672783,0.73672783,0.65679014,0.48006505,0.05394555
47,0.73672783,0.73672783,0.65679014,0.48136508,0.05535875
48,0.73672783,0.73672783,0.65679014,0.48991394,0.05567243
49,0.73672783,0.73672783,0.65679014,0.49676022,0.05362887
50,0.73672783,0.73672783,0.65679014,0.5002586,0.052902408
51,0.73672783,0.73672783,0.65679014,0.49264544,0.051080048
52,0.73672783,0.73672783,0.65679014,0.5121591,0.048390027
53,0.74437827,0.74437827,0.6719457,0.5173496,0.050990906
54,0.74437827,0.74437827,0.6719457,0.52013135,0.05159715
55,0.74817395,0.74817395,0.6735484,0.5155636,0.05069344
56,0.74817395,0.74817395,0.6735484,0.50441766,0.048639324
57,0.74817395,0.74817395,0.6735484,0.5030458,0.051907137
58,0.74817395,0.74817395,0.6735484,0.49972674,0.053486645
59,0.74817395,0.74817395,0.6735484,0.50079846,0.05155542
60,0.74817395,0.74817395,0.6735484,0.50192416,0.050520234
61,0.74817395,0.74817395,0.6735484,0.5042676,0.049509708
62,0.74817395,0.74817395,0.6735484,0.4970207,0.049993724
63,0.74817395,0.74817395,0.6735484,0.50451463,0.05249552
64,0.74817395,0.74817395,0.6735484,0.506156,0.05159219
65,0.7545711,0.7545711,0.6641698,0.4983538,0.05071424
66,0.7545711,0.7545711,0.6641698,0.49609756,0.05423464
67,0.7545711,0.7545711,0.6641698,0.4917481,0.05421832
68,0.7545711,0.7545711,0.6641698,0.48405802,0.053502686
69,0.7545711,0.7545711,0.6641698,0.49405357,0.0515034
70,0.7545711,0.7545711,0.6641698,0.5008896,0.050363015
71,0.7545711,0.7545711,0.6641698,0.49499866,0.05053661
72,0.7545711,0.7545711,0.6641698,0.4886457,0.05166329
73,0.757665,0.757665,0.67418545,0.5002432,0.052557774
74,0.757665,0.757665,0.67418545,0.49586713,0.052922707
75,0.757665,0.757665,0.67418545,0.48705587,0.052300908
76,0.757665,0.757665,0.67418545,0.4918058,0.0502381
77,0.757665,0.757665,0.67418545,0.48455966,0.051112834
78,0.757665,0.757665,0.67418545,0.50545263,0.051578086
79,0.757665,0.757665,0.67418545,0.4944717,0.05108247
80,0.757665,0.757665,0.67418545,0.5009193,0.050509326
81,0.757665,0.757665,0.67418545,0.49763703,0.051465183
82,0.757665,0.757665,0.67418545,0.49722332,0.050889064
83,0.757665,0.757665,0.67418545,0.4965301,0.052520264
84,0.757665,0.757665,0.67418545,0.4971267,0.050958488
85,0.757665,0.757665,0.67418545,0.5044646,0.050785508
86,0.757665,0.757665,0.67418545,0.4972726,0.05121646
87,0.757665,0.757665,0.67418545,0.49470598,0.051272452
88,0.757665,0.757665,0.67418545,0.49370107,0.05073738
89,0.757665,0.757665,0.67418545,0.48209694,0.05078612
90,0.757665,0.757665,0.67418545,0.48817268,0.051130783
91,0.757665,0.757665,0.67418545,0.48705932,0.05051376
92,0.757665,0.757665,0.67418545,0.51562774,0.049622186
93,0.757665,0.757665,0.67418545,0.50173354,0.04932757
94,0.757665,0.757665,0.67418545,0.49002826,0.04935806
95,0.757665,0.757665,0.67418545,0.47800162,0.05085566
96,0.757665,0.757665,0.67418545,0.48904812,0.0525462
97,0.757665,0.757665,0.67418545,0.47628596,0.051149886
98,0.757665,0.757665,0.67418545,0.48746246,0.052623276
99,0.757665,0.757665,0.67418545,0.49226627,0.053700786
100,0.757665,0.757665,0.67418545,0.49003395,0.0524168
101,0.7732109,0.7732109,0.70498085,0.5014963,0.053568326
102,0.7732109,0.7732109,0.70498085,0.5109165,0.05516471
103,0.7732109,0.7732109,0.70498085,0.4878626,0.054604854
104,0.7732109,0.7732109,0.70498085,0.50462496,0.055100907
105,0.7732109,0.7732109,0.70498085,0.5038706,0.05469463
106,0.7732109,0.7732109,0.70498085,0.49794266,0.05412104
107,0.7732109,0.7732109,0.70498085,0.48425698,0.056022227
108,0.7732109,0.7732109,0.70498085,0.49131873,0.05673627
109,0.7732109,0.7732109,0.70498085,0.49963138,0.05420654
110,0.7732109,0.7732109,0.70498085,0.49698037,0.055174503
111,0.7732109,0.7732109,0.70498085,0.48244354,0.055859346
112,0.7732109,0.7732109,0.70498085,0.5051976,0.05431604
113,0.7732109,0.7732109,0.70498085,0.50315714,0.051897462
114,0.7732109,0.7732109,0.70498085,0.50591546,0.0493119
115,0.7732109,0.7732109,0.70498085,0.49766216,0.048034366
116,0.7732109,0.7732109,0.70498085,0.48786193,0.048064075
117,0.7732109,0.7732109,0.70498085,0.51190776,0.04718071
118,0.7732109,0.7732109,0.70498085,0.49685678,0.04926741
119,0.7732109,0.7732109,0.70498085,0.49956748,0.050132696
120,0.7732109,0.7732109,0.70498085,0.49112362,0.048903544
121,0.7732109,0.7732109,0.70498085,0.48910418,0.050737955
122,0.7732109,0.7732109,0.70498085,0.49676156,0.051871374
123,0.7732109,0.7732109,0.70498085,0.4994167,0.053209636
124,0.7732109,0.7732109,0.70498085,0.49894413,0.055942107
125,0.7732109,0.7732109,0.70498085,0.49275985,0.05745037
126,0.7732109,0.7732109,0.70498085,0.5049642,0.05267149
127,0.7732109,0.7732109,0.70498085,0.49631557,0.05381893
128,0.7732109,0.7732109,0.70498085,0.49163762,0.051791698
129,0.7746699,0.7746699,0.7184466,0.4970007,0.047365464
130,0.7746699,0.7746699,0.7184466,0.48843423,0.048884407
131,0.7746699,0.7746699,0.7184466,0.51244617,0.05077999
132,0.7746699,0.7746699,0.7184466,0.49508283,0.052181445
133,0.7746699,0.7746699,0.7184466,0.50538284,0.052068353
134,0.7746699,0.7746699,0.7184466,0.50656784,0.050763477
135,0.7746699,0.7746699,0.7184466,0.48641562,0.052298162
136,0.7746699,0.7746699,0.7184466,0.49418724,0.050971933
137,0.7746699,0.7746699,0.7184466,0.48358113,0.051011316
138,0.7746699,0.7746699,0.7184466,0.47728032,0.053138427
139,0.7746699,0.7746699,0.7184466,0.48018226,0.051178567
140,0.7746699,0.7746699,0.7184466,0.4871987,0.05265088
141,0.79364777,0.79364777,0.7429218,0.4886209,0.05148775
142,0.8363277,0.8363277,0.7956731,0.49943134,0.051255714
143,0.8363277,0.8363277,0.7956731,0.48761693,0.052758593
144,0.8363277,0.8363277,0.7956731,0.49465013,0.052848443
145,0.8363277,0.8363277,0.7956731,0.48744243,0.05190133
146,0.8363277,0.8363277,0.7956731,0.50085366,0.054035336
147,0.8363277,0.8363277,0.7956731,0.4928894,0.053476483
148,0.8363277,0.8363277,0.7956731,0.49505243,0.056086358
149,0.8363277,0.8363277,0.7956731,0.48271346,0.058954455
150,0.8363277,0.8363277,0.7956731,0.48368254,0.060015704
151,0.8363277,0.8363277,0.7956731,0.49549922,0.058318086
152,0.8363277,0.8363277,0.7956731,0.4963131,0.055429984
153,0.8363277,0.8363277,0.7956731,0.4702959,0.056881845
154,0.8363277,0.8363277,0.7956731,0.47465393,0.058499828
155,0.8363277,0.8363277,0.7956731,0.47637942,0.06014186
156,0.8363277,0.8363277,0.7956731,0.47368407,0.060422175
157,0.8363277,0.8363277,0.7956731,0.48901993,0.058522936
158,0.8363277,0.8363277,0.7956731,0.4857798,0.056846883
159,0.8363277,0.8363277,0.7956731,0.47104397,0.05787772
160,0.8363277,0.8363277,0.7956731,0.46667206,0.060444135
161,0.8363277,0.8363277,0.7956731,0.46736374,0.05910895
162,0.8363277,0.8363277,0.7956731,0.4716229,0.058125935
163,0.8363277,0.8363277,0.7956731,0.49922672,0.05658432
164,0.8363277,0.8363277,0.7956731,0.50907266,0.058318235
165,0.8363277,0.8363277,0.7956731,0.50347614,0.059968263
166,0.8363277,0.8363277,0.7956731,0.49452314,0.058002334
167,0.8363277,0.8363277,0.7956731,0.48458153,0.056052703
168,0.8363277,0.8363277,0.7956731,0.5029077,0.054404117
169,0.8363277,0.8363277,0.7956731,0.49745774,0.053833053
170,0.8363277,0.8363277,0.7956731,0.5034127,0.053698752
171,0.8363277,0.8363277,0.7956731,0.50240856,0.055187114
172,0.8363277,0.8363277,0.7956731,0.5175023,0.055174816
173,0.8363277,0.8363277,0.7956731,0.5009171,0.054101817
174,0.8363277,0.8363277,0.7956731,0.49347684,0.054403245
175,0.8363277,0.8363277,0.7956731,0.49153623,0.055811383
176,0.8363277,0.8363277,0.7956731,0.50319916,0.055112544
177,0.8363277,0.8363277,0.7956731,0.49823627,0.05525012
178,0.8363277,0.8363277,0.7956731,0.50134826,0.055311903
179,0.8363277,0.8363277,0.7956731,0.4939067,0.05381483
180,0.8363277,0.8363277,0.7956731,0.4927912,0.05416409
181,0.8363277,0.8363277,0.7956731,0.491551,0.05527342
182,0.8363277,0.8363277,0.7956731,0.5102668,0.053531744
183,0.8363277,0.8363277,0.7956731,0.4945487,0.054130707
184,0.8363277,0.8363277,0.7956731,0.49557656,0.053878576
185,0.8363277,0.8363277,0.7956731,0.49544773,0.054146837
186,0.8363277,0.8363277,0.7956731,0.50630826,0.055028807
187,0.8363277,0.8363277,0.7956731,0.5035849,0.05600716
188,0.8363277,0.8363277,0.7956731,0.49083424,0.056143705
189,0.8363277,0.8363277,0.7956731,0.48120704,0.055978663
190,0.8363277,0.8363277,0.7956731,0.49541503,0.054140843
