gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.5402822,0.5402822,0.4464555,0.22289345,0.02
1,0.5420838,0.5420838,0.44692737,0.29475972,0.024175124
2,0.5535902,0.5535902,0.47225246,0.3543321,0.027362939
3,0.5535902,0.5535902,0.47225246,0.34381756,0.03224611
4,0.58721983,0.58721983,0.5185185,0.36844963,0.03586959
5,0.5891414,0.5891414,0.5263158,0.39503658,0.03814343
6,0.59137785,0.59137785,0.5017422,0.42042568,0.04277905
7,0.63093704,0.63093704,0.54347825,0.42333212,0.044104196
8,0.63093704,0.63093704,0.54347825,0.41620648,0.04577249
9,0.63093704,0.63093704,0.54347825,0.40882465,0.048302602
10,0.6422403,0.6422403,0.53731346,0.4219695,0.04831377
11,0.6422403,0.6422403,0.53731346,0.42726424,0.04894635
12,0.6422403,0.6422403,0.53731346,0.45623055,0.04835848
13,0.6422403,0.6422403,0.53731346,0.45334446,0.048859075
14,0.6422403,0.6422403,0.53731346,0.4393075,0.049549483
15,0.6422403,0.6422403,0.53731346,0.45126343,0.04964064
16,0.6422403,0.6422403,0.53731346,0.4512344,0.050213337
17,0.6422403,0.6422403,0.53731346,0.4746384,0.050105322
18,0.6422403,0.6422403,0.53731346,0.47021174,0.050904855
19,0.6449557,0.6449557,0.56403625,0.45540863,0.051076144
20,0.64611995,0.64611995,0.54616386,0.4511885,0.05257824
21,0.64611995,0.64611995,0.54616386,0.43809426,0.055400714
22,0.64611995,0.64611995,0.54616386,0.4410947,0.055781104
23,0.64611995,0.64611995,0.54616386,0.44421956,0.056032714
24,0.6510994,0.6510994,0.552356,0.45841378,0.052976366
25,0.6510994,0.6510994,0.552356,0.46466392,0.054160465
26,0.6510994,0.6510994,0.552356,0.45874256,0.055578627
27,0.6510994,0.6510994,0.552356,0.44355702,0.057802625
28,0.6510994,0.6510994,0.552356,0.4366952,0.058450997
29,0.6510994,0.6510994,0.552356,0.42679572,0.061012533
30,0.6510994,0.6510994,0.552356,0.45218417,0.05945188
31,0.6510994,0.6510994,0.552356,0.46119922,0.061014924
32,0.6510994,0.6510994,0.552356,0.44174302,0.058593284
33,0.6510994,0.6510994,0.552356,0.44858673,0.060118895
34,0.6510994,0.6510994,0.552356,0.44336772,0.059260443
35,0.6510994,0.6510994,0.552356,0.44110855,0.05996019
36,0.6510994,0.6510994,0.552356,0.4358526,0.057865668
37,0.6510994,0.6510994,0.552356,0.42855716,0.05646054
38,0.6510994,0.6510994,0.552356,0.43621105,0.054015774
39,0.6510994,0.6510994,0.552356,0.44287708,0.05485983
40,0.6510994,0.6510994,0.552356,0.4238094,0.054172676
41,0.6510994,0.6510994,0.552356,0.42232877,0.05305782
42,0.6581757,0.6581757,0.56845236,0.42703018,0.0557832
43,0.68930316,0.68930316,0.60615885,0.433591,0.055787574
44,0.68930316,0.68930316,0.60615885,0.44209385,0.056685653
45,0.68930316,0.68930316,0.60615885,0.43326852,0.056748606
46,0.68930316,0.68930316,0.60615885,0.43748093,0.057045408
47,0.68930316,0.68930316,0.60615885,0.4397187,0.05706709
48,0.68930316,0.68930316,0.60615885,0.45056018,0.056532327
49,0.68930316,0.68930316,0.60615885,0.44559842,0.057674993
50,0.68930316,0.68930316,0.60615885,0.4555624,0.059600197
