gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.6276458,0.6276458,0.53801167,0.23517638,0.02
1,0.6276458,0.6276458,0.53801167,0.40237,0.02456436
2,0.6459118,0.6459118,0.5721785,0.4689601,0.028492503
3,0.6459118,0.6459118,0.5721785,0.4921504,0.031358495
4,0.6459118,0.6459118,0.5721785,0.49819398,0.034729708
5,0.6459118,0.6459118,0.5721785,0.5022054,0.0368216
6,0.6651663,0.6651663,0.59445846,0.5177377,0.036258813
7,0.68120676,0.68120676,0.6044776,0.5125477,0.03705811
8,0.69644713,0.69644713,0.5847348,0.50879884,0.036035337
9,0.72860914,0.72860914,0.645006,0.5304372,0.03814361
10,0.72860914,0.72860914,0.645006,0.5360897,0.038127586
11,0.72860914,0.72860914,0.645006,0.5309679,0.039022334
12,0.72860914,0.72860914,0.645006,0.52322567,0.03923894
13,0.72860914,0.72860914,0.645006,0.52752185,0.038652297
14,0.72860914,0.72860914,0.645006,0.5361851,0.039927132
15,0.72860914,0.72860914,0.645006,0.53148943,0.04041115
16,0.73024523,0.73024523,0.64665127,0.5196347,0.04267672
17,0.73024523,0.73024523,0.64665127,0.53526044,0.0449029
18,0.73024523,0.73024523,0.64665127,0.53339475,0.046359368
19,0.73024523,0.73024523,0.64665127,0.5431071,0.045576118
20,0.73024523,0.73024523,0.64665127,0.523559,0.043935716
21,0.73024523,0.73024523,0.64665127,0.5147559,0.045752466
22,0.73024523,0.73024523,0.64665127,0.516017,0.049143568
23,0.73094,0.73094,0.6492891,0.5197297,0.047954377
24,0.7480629,0.7480629,0.6803456,0.53813815,0.046734683
25,0.7480629,0.7480629,0.6803456,0.5323865,0.048478138
26,0.7480629,0.7480629,0.6803456,0.5118338,0.049564876
27,0.7480629,0.7480629,0.6803456,0.51951814,0.04666034
28,0.7480629,0.7480629,0.6803456,0.52682894,0.047921315
29,0.7480629,0.7480629,0.6803456,0.5138935,0.047522765
30,0.7480629,0.7480629,0.6803456,0.5300746,0.046063825
31,0.7480629,0.7480629,0.6803456,0.5117993,0.043872558
32,0.7480629,0.7480629,0.6803456,0.5416353,0.04651719
33,0.7480629,0.7480629,0.6803456,0.5247192,0.04851497
34,0.7965261,0.7965261,0.73015875,0.5366348,0.04759623
35,0.7965261,0.7965261,0.73015875,0.51721144,0.04723912
36,0.7965261,0.7965261,0.73015875,0.5165822,0.04852858
37,0.7965261,0.7965261,0.73015875,0.51146907,0.04854617
38,0.7965261,0.7965261,0.73015875,0.52105844,0.04639736
39,0.7965261,0.7965261,0.73015875,0.52696073,0.049169045
40,0.7965261,0.7965261,0.73015875,0.5347356,0.049894203
41,0.7965261,0.7965261,0.73015875,0.53419775,0.050891522
42,0.7965261,0.7965261,0.73015875,0.5215466,0.05099036
43,0.7965261,0.7965261,0.73015875,0.5043757,0.05002436
44,0.7965261,0.7965261,0.73015875,0.5417408,0.04951047
45,0.7965261,0.7965261,0.73015875,0.5253949,0.04892337
46,0.7965261,0.7965261,0.73015875,0.5133762,0.050499294
47,0.7965261,0.7965261,0.73015875,0.5178685,0.05164523
48,0.7965261,0.7965261,0.73015875,0.54251844,0.051837377
49,0.7965261,0.7965261,0.73015875,0.5208588,0.05430027
50,0.7970751,0.7970751,0.7358491,0.52176404,0.054124456
51,0.7970751,0.7970751,0.7358491,0.5380053,0.05256863
52,0.8217914,0.8217914,0.7434119,0.5491884,0.052060157
53,0.8217914,0.8217914,0.7434119,0.53997743,0.050453182
54,0.8292187,0.8292187,0.77692306,0.5459579,0.048064526
55,0.8579571,0.8579571,0.7882653,0.55716074,0.048343245
56,0.8579571,0.8579571,0.7882653,0.54793376,0.04669156
57,0.8579571,0.8579571,0.7882653,0.5439569,0.04599766
58,0.8803223,0.8803223,0.8154051,0.5435604,0.048502218
59,0.8803223,0.8803223,0.8154051,0.5175493,0.051426608
60,0.8803223,0.8803223,0.8154051,0.5450455,0.050630923
61,0.8803223,0.8803223,0.8154051,0.56068695,0.054379445
62,0.8803223,0.8803223,0.8154051,0.57235765,0.04942514
63,0.8803223,0.8803223,0.8154051,0.55437165,0.05121166
64,0.8803223,0.8803223,0.8154051,0.5570117,0.050118037
65,0.8803223,0.8803223,0.8154051,0.5665688,0.049525406
66,0.8803223,0.8803223,0.8154051,0.56967235,0.04888748
67,0.8803223,0.8803223,0.8154051,0.5628579,0.04675106
68,0.8803223,0.8803223,0.8154051,0.5622108,0.046894632
69,0.8803223,0.8803223,0.8154051,0.59204173,0.046651736
70,0.8803223,0.8803223,0.8154051,0.5749134,0.046292584
71,0.8803223,0.8803223,0.8154051,0.58658487,0.045998447
72,0.8803223,0.8803223,0.8154051,0.5717205,0.04770875
73,0.8854305,0.8854305,0.83756346,0.56174624,0.050507516
74,0.8854305,0.8854305,0.83756346,0.5594841,0.049910102
75,0.8854305,0.8854305,0.83756346,0.57478565,0.047409393
76,0.8854305,0.8854305,0.83756346,0.5573925,0.045010675
77,0.8854305,0.8854305,0.83756346,0.55998814,0.046949074
78,0.8854305,0.8854305,0.83756346,0.548529,0.04673166
79,0.8854305,0.8854305,0.83756346,0.5438982,0.046290334
80,0.8854305,0.8854305,0.83756346,0.5684281,0.04632276
81,0.8854305,0.8854305,0.83756346,0.54704916,0.044799667
82,0.8854305,0.8854305,0.83756346,0.5504143,0.04477927
83,0.8854305,0.8854305,0.83756346,0.5571472,0.045260727
84,0.8854305,0.8854305,0.83756346,0.56366,0.044870324
85,0.8854305,0.8854305,0.83756346,0.55884343,0.046745263
86,0.8854305,0.8854305,0.83756346,0.55729747,0.046785675
87,0.8854305,0.8854305,0.83756346,0.5681517,0.046557527
88,0.8854305,0.8854305,0.83756346,0.5864011,0.044457212
89,0.8854305,0.8854305,0.83756346,0.54483014,0.045155283
90,0.8854305,0.8854305,0.83756346,0.55974656,0.04607268
91,0.8854305,0.8854305,0.83756346,0.5357117,0.04928818
92,0.8854305,0.8854305,0.83756346,0.5628664,0.047232173
93,0.8854305,0.8854305,0.83756346,0.5504587,0.047807124
94,0.8854305,0.8854305,0.83756346,0.58899087,0.044863034
95,0.8854305,0.8854305,0.83756346,0.5769379,0.04651404
96,0.89465064,0.89465064,0.8395722,0.5723832,0.04647564
97,0.89465064,0.89465064,0.8395722,0.57011575,0.045920197
98,0.89465064,0.89465064,0.8395722,0.5739947,0.04530692
99,0.89465064,0.89465064,0.8395722,0.57109076,0.045808036
100,0.89465064,0.89465064,0.8395722,0.6017314,0.0450412
101,0.89465064,0.89465064,0.8395722,0.5761006,0.042791102
102,0.89465064,0.89465064,0.8395722,0.59094036,0.039761446
103,0.8977937,0.8977937,0.84960425,0.5886354,0.03859569
104,0.8977937,0.8977937,0.84960425,0.5777306,0.03874345
105,0.8977937,0.8977937,0.84960425,0.59137964,0.038255174
106,0.8977937,0.8977937,0.84960425,0.59233826,0.039266042
107,0.90583664,0.90583664,0.8676056,0.5615422,0.038452554
108,0.9071761,0.9071761,0.8601864,0.5696416,0.039322954
109,0.9071761,0.9071761,0.8601864,0.5840738,0.03961648
110,0.9071761,0.9071761,0.8601864,0.5887115,0.03793542
111,0.9071761,0.9071761,0.8601864,0.5927727,0.03740563
112,0.9071761,0.9071761,0.8601864,0.59501475,0.036937114
113,0.9071761,0.9071761,0.8601864,0.5868055,0.036369063
114,0.9071761,0.9071761,0.8601864,0.5777342,0.03738687
115,0.9071761,0.9071761,0.8601864,0.6027724,0.036652245
116,0.9071761,0.9071761,0.8601864,0.5948423,0.035709757
117,0.9071761,0.9071761,0.8601864,0.600403,0.036971994
118,0.9096636,0.9096636,0.8636364,0.6033442,0.03657182
119,0.91374964,0.91374964,0.8674699,0.58893967,0.037956268
120,0.91374964,0.91374964,0.8674699,0.59001225,0.04028363
121,0.91374964,0.91374964,0.8674699,0.6077161,0.038009975
122,0.91374964,0.91374964,0.8674699,0.61621606,0.037687533
123,0.91374964,0.91374964,0.8674699,0.592198,0.03926857
124,0.91374964,0.91374964,0.8674699,0.5918043,0.039377928
125,0.91374964,0.91374964,0.8674699,0.58488095,0.038891416
126,0.91374964,0.91374964,0.8674699,0.576734,0.040463034
127,0.91374964,0.91374964,0.8674699,0.5818568,0.042416636
128,0.91374964,0.91374964,0.8674699,0.57570153,0.043801032
129,0.91374964,0.91374964,0.8674699,0.5727876,0.04288493
130,0.91567224,0.91567224,0.868984,0.58657354,0.04011279
131,0.91567224,0.91567224,0.868984,0.57486063,0.040070187
132,0.921889,0.921889,0.87945205,0.5841086,0.041052498
133,0.921889,0.921889,0.87945205,0.59750634,0.04234328
134,0.921889,0.921889,0.87945205,0.580531,0.045732997
135,0.921889,0.921889,0.87945205,0.56603533,0.04790561
136,0.921889,0.921889,0.87945205,0.5840138,0.047078956
137,0.921889,0.921889,0.87945205,0.5640964,0.04943528
138,0.921889,0.921889,0.87945205,0.5656384,0.05074153
139,0.921889,0.921889,0.87945205,0.5634085,0.048105273
140,0.921889,0.921889,0.87945205,0.5805388,0.04818568
141,0.938406,0.938406,0.90603083,0.59333265,0.048645638
142,0.938406,0.938406,0.90603083,0.5913115,0.048759285
143,0.938406,0.938406,0.90603083,0.56718546,0.046261117
144,0.938406,0.938406,0.90603083,0.5406463,0.048764993
145,0.938406,0.938406,0.90603083,0.5684545,0.04741361
146,0.938406,0.938406,0.90603083,0.58984995,0.048529934
147,0.938406,0.938406,0.90603083,0.5625912,0.05093838
148,0.938406,0.938406,0.90603083,0.5552448,0.04988731
149,0.938406,0.938406,0.90603083,0.56451523,0.050325204
150,0.9482926,0.9482926,0.9247911,0.55622005,0.051474348
151,0.9482926,0.9482926,0.9247911,0.58179164,0.047722053
152,0.9482926,0.9482926,0.9247911,0.5562061,0.04667134
153,0.9482926,0.9482926,0.9247911,0.5499756,0.04523941
154,0.9482926,0.9482926,0.9247911,0.593888,0.043312643
155,0.9482926,0.9482926,0.9247911,0.61236346,0.04199872
156,0.9482926,0.9482926,0.9247911,0.61417437,0.04202895
157,0.9482926,0.9482926,0.9247911,0.59936947,0.04448318
158,0.9482926,0.9482926,0.9247911,0.6104789,0.04293991
159,0.9482926,0.9482926,0.9247911,0.61869794,0.041722372
160,0.9482926,0.9482926,0.9247911,0.61293393,0.038770825
161,0.9482926,0.9482926,0.9247911,0.61406064,0.037282526
162,0.9482926,0.9482926,0.9247911,0.60558534,0.038038053
163,0.9482926,0.9482926,0.9247911,0.6071293,0.037988447
164,0.9482926,0.9482926,0.9247911,0.611645,0.038581204
165,0.9482926,0.9482926,0.9247911,0.6059132,0.04125678
166,0.9482926,0.9482926,0.9247911,0.5859648,0.04321729
167,0.9482926,0.9482926,0.9247911,0.5901222,0.042651396
168,0.9482926,0.9482926,0.9247911,0.58631676,0.040740043
169,0.9482926,0.9482926,0.9247911,0.6050971,0.039646868
170,0.9482926,0.9482926,0.9247911,0.5987617,0.040778376
171,0.9482926,0.9482926,0.9247911,0.5909254,0.042344447
172,0.9482926,0.9482926,0.9247911,0.6034872,0.04418603
173,0.9482926,0.9482926,0.9247911,0.6093473,0.04335186
174,0.9482926,0.9482926,0.9247911,0.5699173,0.04274734
175,0.9482926,0.9482926,0.9247911,0.57349485,0.040652838
176,0.9482926,0.9482926,0.9247911,0.57590806,0.043451652
177,0.9482926,0.9482926,0.9247911,0.59124964,0.04131292
178,0.9482926,0.9482926,0.9247911,0.58838063,0.04109039
179,0.9482926,0.9482926,0.9247911,0.60258204,0.039469317
180,0.9482926,0.9482926,0.9247911,0.6076093,0.039951798
181,0.9482926,0.9482926,0.9247911,0.59268075,0.0394701
182,0.9482926,0.9482926,0.9247911,0.59095126,0.03957922
183,0.9482926,0.9482926,0.9247911,0.5861913,0.04069064
184,0.9482926,0.9482926,0.9247911,0.59413725,0.042851057
185,0.9482926,0.9482926,0.9247911,0.5992865,0.04219059
186,0.9482926,0.9482926,0.9247911,0.624135,0.042745113
187,0.9482926,0.9482926,0.9247911,0.63269717,0.043454748
188,0.9482926,0.9482926,0.9247911,0.5960335,0.04160423
189,0.9482926,0.9482926,0.9247911,0.6117208,0.040521007
190,0.9482926,0.9482926,0.9247911,0.600101,0.043771204
191,0.9482926,0.9482926,0.9247911,0.60619456,0.040576436
192,0.9482926,0.9482926,0.9247911,0.6239517,0.040859398
193,0.9482926,0.9482926,0.9247911,0.6062802,0.04272733
194,0.9482926,0.9482926,0.9247911,0.60094714,0.042440694
195,0.9482926,0.9482926,0.9247911,0.58517426,0.042818215
196,0.9482926,0.9482926,0.9247911,0.618757,0.04090879
197,0.9482926,0.9482926,0.9247911,0.6243686,0.04002
198,0.9482926,0.9482926,0.9247911,0.58168036,0.04188041
199,0.9482926,0.9482926,0.9247911,0.5964878,0.041716103
200,0.9482926,0.9482926,0.9247911,0.59851,0.037645
201,0.9482926,0.9482926,0.9247911,0.58702856,0.036237467
202,0.9482926,0.9482926,0.9247911,0.60082877,0.037035156
203,0.9482926,0.9482926,0.9247911,0.60768396,0.03951153
204,0.9482926,0.9482926,0.9247911,0.58278674,0.039825078
