gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.8677389,0.5064581,0.41815236,0.7021724,0.02
1,0.8757852,0.6335802,0.5408451,0.80287844,0.024277432
2,0.8757852,0.6335802,0.5408451,0.83578,0.027684389
3,0.8811409,0.4635387,0.41365463,0.85370886,0.03100449
4,0.8813218,0.4328965,0.39917696,0.8567305,0.036146503
5,0.8813218,0.4328965,0.39917696,0.8598237,0.039849654
6,0.88324994,0.59584576,0.5284281,0.86242795,0.042273853
7,0.8841345,0.51765126,0.4714829,0.8640847,0.04460128
8,0.8841345,0.51765126,0.4714829,0.8678299,0.045036405
9,0.89143956,0.63004315,0.56327987,0.86781204,0.04671398
10,0.89570314,0.6299361,0.5837838,0.868891,0.04695264
11,0.8987741,0.6578695,0.61648744,0.86634314,0.04838483
12,0.8987741,0.6578695,0.61648744,0.8657167,0.047639128
13,0.8987741,0.6578695,0.61648744,0.8681992,0.047818832
14,0.8987741,0.6578695,0.61648744,0.8688745,0.048179995
15,0.8987741,0.6578695,0.61648744,0.86900055,0.04794867
16,0.8987741,0.6578695,0.61648744,0.8684025,0.04645704
17,0.8987741,0.6578695,0.61648744,0.8690662,0.04384721
18,0.8987741,0.6578695,0.61648744,0.86890954,0.0459942
19,0.8987741,0.6578695,0.61648744,0.86774015,0.042773847
20,0.8987741,0.6578695,0.61648744,0.86853737,0.040906623
21,0.8987741,0.6578695,0.61648744,0.8671219,0.042499017
22,0.8987741,0.6578695,0.61648744,0.8685795,0.044522516
23,0.8987741,0.6578695,0.61648744,0.86938256,0.04292483
24,0.8987741,0.6578695,0.61648744,0.8707811,0.041747108
25,0.8987741,0.6578695,0.61648744,0.8674172,0.044575643
26,0.8987741,0.6578695,0.61648744,0.8693107,0.04745087
27,0.8987741,0.6578695,0.61648744,0.8689754,0.050317746
28,0.8987741,0.6578695,0.61648744,0.86481476,0.050208587
29,0.8987741,0.6578695,0.61648744,0.86657983,0.050885614
30,0.8987741,0.6578695,0.61648744,0.8696183,0.05252644
31,0.8987741,0.6578695,0.61648744,0.86843896,0.051465515
32,0.8987741,0.6578695,0.61648744,0.8656509,0.05506441
33,0.8987741,0.6578695,0.61648744,0.8687049,0.052872952
34,0.8987741,0.6578695,0.61648744,0.86921984,0.049906056
35,0.8987741,0.6578695,0.61648744,0.86837524,0.049639355
36,0.90793014,0.82267493,0.74596184,0.86997896,0.05203337
37,0.90793014,0.82267493,0.74596184,0.869351,0.052022766
38,0.90793014,0.82267493,0.74596184,0.86901575,0.04949932
39,0.90793014,0.82267493,0.74596184,0.8695814,0.046766203
