gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.6054327,0.6054327,0.53521127,0.23341781,0.02
1,0.60659474,0.60659474,0.5263158,0.4017395,0.0497
2,0.71612376,0.71612376,0.6370192,0.4624105,0.05
3,0.71612376,0.71612376,0.6370192,0.4952389,0.05
4,0.71612376,0.71612376,0.6370192,0.48615777,0.05
5,0.7256584,0.7256584,0.65700483,0.48066032,0.05
6,0.7673758,0.7673758,0.6924829,0.50599504,0.05
7,0.7942897,0.7942897,0.6988266,0.4882514,0.05
8,0.7942897,0.7942897,0.6988266,0.5137061,0.05
9,0.7942897,0.7942897,0.6988266,0.522517,0.05
10,0.7942897,0.7942897,0.6988266,0.5501424,0.05
11,0.81442124,0.81442124,0.7372549,0.54217935,0.05
12,0.81442124,0.81442124,0.7372549,0.5343442,0.05
13,0.84098715,0.84098715,0.7928144,0.5359808,0.05
14,0.84098715,0.84098715,0.7928144,0.54010195,0.05
15,0.84098715,0.84098715,0.7928144,0.5261961,0.05
16,0.84098715,0.84098715,0.7928144,0.5242587,0.05
17,0.84098715,0.84098715,0.7928144,0.537472,0.05
18,0.84098715,0.84098715,0.7928144,0.5324001,0.05
19,0.84098715,0.84098715,0.7928144,0.52924,0.05
20,0.84098715,0.84098715,0.7928144,0.50949436,0.05
21,0.84098715,0.84098715,0.7928144,0.5326369,0.05
22,0.85964495,0.85964495,0.81053954,0.54396164,0.05
23,0.85964495,0.85964495,0.81053954,0.5271997,0.05
24,0.85964495,0.85964495,0.81053954,0.5513104,0.05
25,0.85964495,0.85964495,0.81053954,0.5399403,0.05
26,0.85964495,0.85964495,0.81053954,0.5441543,0.05
27,0.85964495,0.85964495,0.81053954,0.55382556,0.05
28,0.85964495,0.85964495,0.81053954,0.5643367,0.05
29,0.85964495,0.85964495,0.81053954,0.5442767,0.05
30,0.85964495,0.85964495,0.81053954,0.55270624,0.05
31,0.85964495,0.85964495,0.81053954,0.53627187,0.05
32,0.85964495,0.85964495,0.81053954,0.5262396,0.05
