gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
0,0.70251703,0.62150204,0.5363129,0.24710518,0.02
1,0.70251703,0.62150204,0.5363129,0.4122177,0.023820352
2,0.70251703,0.62150204,0.5363129,0.52206403,0.028692484
3,0.70741564,0.63307875,0.5562423,0.549415,0.02993945
4,0.70741564,0.63307875,0.5562423,0.5637001,0.032033656
5,0.70741564,0.63307875,0.5562423,0.5680515,0.033905797
6,0.71468353,0.6285445,0.53543305,0.60465354,0.03486976
7,0.72081304,0.651446,0.5775076,0.5911515,0.034520917
8,0.72081304,0.651446,0.5775076,0.5959837,0.03445458
9,0.72081304,0.651446,0.5775076,0.6010052,0.03620036
10,0.72081304,0.651446,0.5775076,0.5952484,0.03772325
11,0.72081304,0.651446,0.5775076,0.602237,0.03915779
12,0.7221514,0.6338464,0.53739613,0.6191362,0.04014628
13,0.7222855,0.64205664,0.55182076,0.6051659,0.042936135
14,0.7299483,0.6510222,0.5690141,0.6004323,0.04167231
15,0.74166876,0.6750926,0.6021841,0.5995201,0.04148695
16,0.74166876,0.6750926,0.6021841,0.6079719,0.04287428
17,0.74166876,0.6750926,0.6021841,0.59917206,0.043260347
18,0.74166876,0.6750926,0.6021841,0.6028322,0.042592082
19,0.74166876,0.6750926,0.6021841,0.59568244,0.04384676
20,0.74166876,0.6750926,0.6021841,0.5950159,0.045581307
21,0.74166876,0.6750926,0.6021841,0.6087037,0.04556244
22,0.74166876,0.6750926,0.6021841,0.58983946,0.04820875
23,0.74166876,0.6750926,0.6021841,0.6050058,0.048275884
24,0.74166876,0.6750926,0.6021841,0.5933964,0.048540134
25,0.74166876,0.6750926,0.6021841,0.599818,0.048988525
26,0.74166876,0.6750926,0.6021841,0.6116401,0.0490971
27,0.74166876,0.6750926,0.6021841,0.6091437,0.04864183
28,0.74166876,0.6750926,0.6021841,0.6207394,0.048680708
29,0.74166876,0.6750926,0.6021841,0.59484714,0.048782956
30,0.74166876,0.6750926,0.6021841,0.58860105,0.048093785
31,0.74166876,0.6750926,0.6021841,0.5981169,0.047390003
32,0.74226415,0.66910017,0.58877087,0.6074361,0.04739737
33,0.74226415,0.66910017,0.58877087,0.6264421,0.047232766
34,0.74226415,0.66910017,0.58877087,0.6306743,0.047186006
35,0.74233913,0.6676033,0.58381504,0.6281371,0.04769562
36,0.74233913,0.6676033,0.58381504,0.6283384,0.047957573
37,0.74233913,0.6676033,0.58381504,0.62719274,0.048511993
38,0.74233913,0.6676033,0.58381504,0.6183128,0.050871458
39,0.74233913,0.6676033,0.58381504,0.63085467,0.052370626
40,0.74233913,0.6676033,0.58381504,0.6145982,0.051258307
41,0.74233913,0.6676033,0.58381504,0.6179159,0.04876629
42,0.74233913,0.6676033,0.58381504,0.60401773,0.04842926
43,0.7438123,0.67022955,0.5915916,0.60549814,0.049891993
44,0.7438123,0.67022955,0.5915916,0.6180311,0.049743973
45,0.7438123,0.67022955,0.5915916,0.6036394,0.049944527
46,0.7438123,0.67022955,0.5915916,0.6048235,0.048794046
47,0.7438123,0.67022955,0.5915916,0.6067304,0.047514047
48,0.74927557,0.6844183,0.61169416,0.6288518,0.045282617
49,0.74927557,0.6844183,0.61169416,0.6352643,0.044881947
50,0.74927557,0.6844183,0.61169416,0.61876374,0.043470565
51,0.74927557,0.6844183,0.61169416,0.62057704,0.04479321
52,0.74927557,0.6844183,0.61169416,0.61343896,0.04582364
53,0.74927557,0.6844183,0.61169416,0.61206716,0.04835976
54,0.74927557,0.6844183,0.61169416,0.61953485,0.04587802
55,0.74927557,0.6844183,0.61169416,0.6398173,0.046060987
56,0.74927557,0.6844183,0.61169416,0.62324,0.047091518
57,0.74927557,0.6844183,0.61169416,0.62108546,0.04469412
58,0.74927557,0.6844183,0.61169416,0.6228629,0.045014743
59,0.74927557,0.6844183,0.61169416,0.6282443,0.04464842
60,0.74927557,0.6844183,0.61169416,0.62543386,0.044015907
61,0.74927557,0.6844183,0.61169416,0.62810886,0.04519122
62,0.74927557,0.6844183,0.61169416,0.6139348,0.045002345
63,0.74927557,0.6844183,0.61169416,0.6270755,0.042922813
64,0.74927557,0.6844183,0.61169416,0.6242189,0.043879494
65,0.74927557,0.6844183,0.61169416,0.6310084,0.04464322
66,0.74927557,0.6844183,0.61169416,0.6235872,0.044448886
67,0.7498647,0.65156245,0.55043584,0.6287746,0.043397535
68,0.7498647,0.65156245,0.55043584,0.63258934,0.045607634
69,0.7498647,0.65156245,0.55043584,0.64090127,0.044846185
70,0.7498647,0.65156245,0.55043584,0.62734735,0.043515246
71,0.82551754,0.7318197,0.627451,0.62833524,0.044188835
72,0.82551754,0.7318197,0.627451,0.6362774,0.047084358
73,0.82551754,0.7318197,0.627451,0.60792375,0.050497964
74,0.82551754,0.7318197,0.627451,0.6222647,0.051983386
75,0.8359689,0.7625858,0.6797066,0.62181264,0.050616764
76,0.8359689,0.7625858,0.6797066,0.6165739,0.0519473
77,0.8359689,0.7625858,0.6797066,0.62830156,0.049419105
78,0.8359689,0.7625858,0.6797066,0.6274961,0.047983844
79,0.8359689,0.7625858,0.6797066,0.6139441,0.050669335
80,0.8551287,0.77886313,0.68922305,0.6121439,0.051574953
