gen,best_fitness,best_dice_ref,best_dice_k1,mean_fitness,mean_sigma
266,0.9103813,0.9103813,0.8640227,0.5159237,0.05
267,0.9103813,0.9103813,0.8640227,0.50720775,0.05
268,0.9103813,0.9103813,0.8640227,0.52635115,0.05
269,0.9103813,0.9103813,0.8640227,0.5285375,0.05
270,0.9103813,0.9103813,0.8640227,0.51457244,0.05
271,0.9103813,0.9103813,0.8640227,0.53444463,0.05
272,0.9103813,0.9103813,0.8640227,0.53819215,0.05
273,0.9103813,0.9103813,0.8640227,0.5242108,0.05
274,0.9103813,0.9103813,0.8640227,0.5313209,0.05
275,0.9103813,0.9103813,0.8640227,0.52522445,0.05
276,0.9103813,0.9103813,0.8640227,0.53074217,0.05
277,0.9103813,0.9103813,0.8640227,0.51001453,0.05
278,0.9103813,0.9103813,0.8640227,0.5338477,0.05
279,0.9103813,0.9103813,0.8640227,0.53877676,0.05
280,0.9103813,0.9103813,0.8640227,0.54559153,0.05
281,0.9103813,0.9103813,0.8640227,0.52508384,0.05
282,0.9103813,0.9103813,0.8640227,0.52253664,0.05
283,0.9103813,0.9103813,0.8640227,0.5157869,0.05
284,0.9103813,0.9103813,0.8640227,0.5320362,0.05
285,0.9103813,0.9103813,0.8640227,0.5436885,0.05
286,0.9103813,0.9103813,0.8640227,0.5294997,0.05
287,0.9103813,0.9103813,0.8640227,0.5189309,0.05
288,0.9103813,0.9103813,0.8640227,0.5266082,0.05
289,0.9103813,0.9103813,0.8640227,0.5409875,0.05
290,0.9103813,0.9103813,0.8640227,0.5374154,0.05
291,0.9103813,0.9103813,0.8640227,0.5169356,0.05
292,0.9103813,0.9103813,0.8640227,0.5244974,0.05
293,0.9103813,0.9103813,0.8640227,0.5178613,0.05
294,0.9103813,0.9103813,0.8640227,0.5296585,0.05
295,0.9103813,0.9103813,0.8640227,0.5419346,0.05
296,0.9103813,0.9103813,0.8640227,0.5127995,0.05
297,0.9103813,0.9103813,0.8640227,0.52678585,0.05
298,0.9103813,0.9103813,0.8640227,0.519894,0.05
299,0.9103813,0.9103813,0.8640227,0.5302994,0.05
300,0.9103813,0.9103813,0.8640227,0.5418311,0.05
